data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,temp_min,temp_max,AQI,Qualidade_do_Ar
2012-01-18,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,18,0.0,31.88,78.327,0.267,,,,9.928,32.76,38.125,,-22.898,-43.222,28.41,37.65,61.0,N2 - Moderada
2012-01-18,ESTAÇÃO TIJUCA,8,2012,1,18,0.0,29.04,72.639,0.362,,,,3.316,39.166,49.917,,-22.925,-43.233,23.96,38.16,61.0,N2 - Moderada
2012-01-18,ESTAÇÃO COPACABANA,1,2012,1,18,0.0,27.256,73.344,0.177,,,,8.859,17.22,60.458,,-22.965,-43.18,24.3,33.99,61.0,N2 - Moderada
2012-01-18,ESTAÇÃO BANGU,2,2012,1,18,0.0,28.746,72.191,0.329,3.995,17.201,21.194,1.597,62.758,38.0,,-22.888,-43.471,25.37,33.99,61.0,N2 - Moderada
2012-01-19,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,19,3.4,27.106,81.283,,,,,,64.669,37.0,,-23.004,-43.629,24.27,33.62,35.0,N1 - Boa
2012-01-19,ESTAÇÃO CAMPO GRANDE,4,2012,1,19,4.6,28.361,74.689,0.362,25.893,38.672,64.541,3.624,65.25,42.167,,-22.886,-43.557,25.4,35.37,35.0,N1 - Boa
2012-01-19,ESTAÇÃO COPACABANA,1,2012,1,19,0.8,27.362,71.703,0.186,,,,7.016,14.95,63.667,,-22.965,-43.18,24.1,34.45,35.0,N1 - Boa
2012-01-19,ESTAÇÃO CENTRO,3,2012,1,19,24.8,26.192,69.271,0.395,,,,,24.338,53.25,,-22.908,-43.178,22.32,31.63,35.0,N1 - Boa
2012-01-19,ESTAÇÃO BANGU,2,2012,1,19,2.0,28.255,73.139,0.281,7.309,18.69,25.993,0.476,50.064,38.75,,-22.888,-43.471,25.21,34.28,35.0,N1 - Boa
2012-01-19,ESTAÇÃO TIJUCA,8,2012,1,19,5.4,28.94,71.515,0.356,,,,7.948,43.704,56.083,,-22.925,-43.233,23.27,39.47,35.0,N1 - Boa
2012-01-19,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,19,27.4,31.8,76.465,0.223,,,,12.891,38.479,43.458,,-22.898,-43.222,27.73,40.11,35.0,N1 - Boa
2012-01-19,ESTAÇÃO IRAJÁ,5,2012,1,19,79.6,28.764,72.328,0.445,8.885,50.324,59.202,4.075,73.3,43.958,18.938,-22.832,-43.327,24.67,36.16,35.0,N1 - Boa
2012-01-20,ESTAÇÃO CAMPO GRANDE,4,2012,1,20,0.0,28.6,70.751,0.37,10.05,34.82,44.88,3.313,51.191,27.708,,-22.886,-43.557,24.63,35.18,28.0,N1 - Boa
2012-01-20,ESTAÇÃO COPACABANA,1,2012,1,20,0.0,27.775,70.415,0.162,,,,14.986,12.437,66.042,,-22.965,-43.18,24.24,35.8,28.0,N1 - Boa
2012-01-20,ESTAÇÃO CENTRO,3,2012,1,20,0.0,27.027,67.126,0.293,,,,,23.23,45.167,,-22.908,-43.178,22.84,35.64,28.0,N1 - Boa
2012-01-20,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,20,0.0,26.776,77.404,,,,,,59.087,26.292,,-23.004,-43.629,24.55,29.27,28.0,N1 - Boa
2012-01-20,ESTAÇÃO TIJUCA,8,2012,1,20,0.2,27.906,76.804,0.197,,,,1.58,56.758,39.0,,-22.925,-43.233,22.45,39.04,28.0,N1 - Boa
2012-01-20,ESTAÇÃO IRAJÁ,5,2012,1,20,0.0,28.764,73.903,0.517,9.271,58.033,67.29,6.528,69.288,36.875,20.167,-22.832,-43.327,24.5,35.19,28.0,N1 - Boa
2012-01-20,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,20,0.0,32.02,78.938,0.253,,,,13.928,36.287,30.333,,-22.898,-43.222,27.36,40.01,28.0,N1 - Boa
2012-01-20,ESTAÇÃO BANGU,2,2012,1,20,0.0,28.47,72.305,0.353,4.895,18.434,23.323,2.414,42.374,27.625,,-22.888,-43.471,24.45,34.0,28.0,N1 - Boa
2012-01-21,ESTAÇÃO CAMPO GRANDE,4,2012,1,21,0.0,30.17,64.688,0.447,23.595,45.434,69.058,4.618,58.93,52.75,,-22.886,-43.557,25.05,36.78,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,21,0.0,32.76,72.682,0.22,,,,19.429,41.067,34.542,,-22.898,-43.222,27.1,40.49,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,21,0.0,28.711,70.453,,,,,,57.04,43.083,,-23.004,-43.629,24.38,33.8,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO COPACABANA,1,2012,1,21,0.0,27.825,66.745,0.149,,,,15.169,10.534,62.958,,-22.965,-43.18,24.09,34.67,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO IRAJÁ,5,2012,1,21,0.0,30.21,65.255,0.38,6.181,39.735,45.915,7.067,70.253,33.792,12.875,-22.832,-43.327,25.32,36.31,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO CENTRO,3,2012,1,21,0.0,27.525,61.512,0.28,,,,,26.002,41.083,,-22.908,-43.178,22.8,34.11,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO BANGU,2,2012,1,21,0.0,29.982,65.419,0.4,7.157,25.75,32.909,2.837,59.215,40.083,,-22.888,-43.471,24.91,35.53,84.0,N3 - Ruim
2012-01-21,ESTAÇÃO TIJUCA,8,2012,1,21,0.0,29.077,70.1,0.154,,,,12.315,49.119,39.667,,-22.925,-43.233,22.07,38.09,84.0,N3 - Ruim
2012-01-22,ESTAÇÃO IRAJÁ,5,2012,1,22,0.0,30.605,62.895,0.314,4.224,31.936,36.158,4.431,68.612,25.521,7.625,-22.832,-43.327,25.95,36.38,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO CAMPO GRANDE,4,2012,1,22,0.0,30.332,63.382,0.421,9.262,35.533,44.791,9.149,54.748,22.0,,-22.886,-43.557,25.55,35.81,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,22,0.0,28.752,69.168,,,,,,54.007,38.708,,-23.004,-43.629,24.28,33.27,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO COPACABANA,1,2012,1,22,0.0,27.925,65.358,0.169,,,,8.858,11.862,58.167,,-22.965,-43.18,24.87,35.16,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO CENTRO,3,2012,1,22,0.0,27.831,60.193,0.211,,,,,19.607,32.083,,-22.908,-43.178,23.68,34.95,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO BANGU,2,2012,1,22,0.0,30.127,63.702,0.367,6.568,22.542,29.096,2.522,44.304,34.667,,-22.888,-43.471,25.73,34.34,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO TIJUCA,8,2012,1,22,0.0,29.856,66.65,0.1,,,,2.198,47.748,37.333,,-22.925,-43.233,23.64,38.36,60.0,N2 - Moderada
2012-01-22,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,22,0.0,33.214,70.09,0.224,,,,10.449,27.45,24.583,,-22.898,-43.222,28.01,39.88,60.0,N2 - Moderada
2012-01-23,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,23,0.0,29.718,63.308,,,,,,46.376,43.25,,-23.004,-43.629,25.17,34.63,34.0,N1 - Boa
2012-01-23,ESTAÇÃO CAMPO GRANDE,4,2012,1,23,0.0,31.645,57.854,0.387,29.502,39.649,69.206,3.02,33.823,30.792,,-22.886,-43.557,26.08,38.16,34.0,N1 - Boa
2012-01-23,ESTAÇÃO TIJUCA,8,2012,1,23,0.0,30.748,64.251,0.14,,,,4.163,40.075,35.917,,-22.925,-43.233,24.57,40.09,34.0,N1 - Boa
2012-01-23,ESTAÇÃO COPACABANA,1,2012,1,23,0.0,28.196,62.537,0.229,,,,6.588,10.73,61.542,,-22.965,-43.18,25.32,34.92,34.0,N1 - Boa
2012-01-23,ESTAÇÃO CENTRO,3,2012,1,23,0.0,28.442,57.088,0.462,,,,,14.859,40.292,,-22.908,-43.178,24.11,37.19,34.0,N1 - Boa
2012-01-23,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,23,0.0,33.98,67.779,0.171,,,,19.027,29.969,25.479,,-22.898,-43.222,28.34,41.57,34.0,N1 - Boa
2012-01-23,ESTAÇÃO BANGU,2,2012,1,23,0.0,31.097,59.149,0.366,5.699,19.151,24.85,1.495,36.186,26.042,,-22.888,-43.471,25.64,37.16,34.0,N1 - Boa
2012-01-23,ESTAÇÃO IRAJÁ,5,2012,1,23,0.0,31.326,59.869,0.317,11.998,37.39,49.39,3.798,62.22,30.833,8.125,-22.832,-43.327,26.38,37.65,34.0,N1 - Boa
2012-01-24,ESTAÇÃO COPACABANA,1,2012,1,24,0.0,29.699,58.212,0.249,,,,8.045,13.23,63.958,,-22.965,-43.18,25.64,37.94,27.0,N1 - Boa
2012-01-24,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,24,0.0,34.845,63.962,0.184,,,,20.349,23.26,31.146,,-22.898,-43.222,28.41,42.49,27.0,N1 - Boa
2012-01-24,ESTAÇÃO IRAJÁ,5,2012,1,24,0.0,32.081,54.742,0.329,13.597,35.957,49.558,3.257,44.655,28.104,8.292,-22.832,-43.327,26.6,38.5,27.0,N1 - Boa
2012-01-24,ESTAÇÃO CAMPO GRANDE,4,2012,1,24,0.0,32.225,52.526,0.401,38.011,38.62,76.6,3.001,25.821,34.917,,-22.886,-43.557,25.99,38.41,27.0,N1 - Boa
2012-01-24,ESTAÇÃO CENTRO,3,2012,1,24,0.0,29.175,53.908,0.334,,,,,15.158,40.833,,-22.908,-43.178,24.14,35.92,27.0,N1 - Boa
2012-01-24,ESTAÇÃO BANGU,2,2012,1,24,0.0,31.871,53.015,0.241,5.25,16.138,21.37,4.879,31.466,29.333,,-22.888,-43.471,26.2,38.06,27.0,N1 - Boa
2012-01-24,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,24,0.0,30.695,58.231,,,,,,42.584,68.417,,-23.004,-43.629,26.1,36.57,27.0,N1 - Boa
2012-01-24,ESTAÇÃO TIJUCA,8,2012,1,24,0.0,31.513,59.31,0.251,,,,5.733,31.247,35.5,,-22.925,-43.233,25.41,41.04,27.0,N1 - Boa
2012-01-25,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,25,0.0,31.268,55.739,,,,,,42.131,61.292,,-23.004,-43.629,26.05,37.78,22.0,N1 - Boa
2012-01-25,ESTAÇÃO TIJUCA,8,2012,1,25,0.0,32.565,55.0,0.161,,,,5.676,28.8,29.125,,-22.925,-43.233,26.51,42.12,22.0,N1 - Boa
2012-01-25,ESTAÇÃO BANGU,2,2012,1,25,0.0,32.631,48.972,0.369,6.528,16.399,22.901,0.0,29.045,26.854,,-22.888,-43.471,27.75,38.03,22.0,N1 - Boa
2012-01-25,ESTAÇÃO COPACABANA,1,2012,1,25,0.0,30.485,59.694,0.233,,,,7.318,10.732,63.333,,-22.965,-43.18,26.64,38.85,22.0,N1 - Boa
2012-01-25,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,25,0.0,36.246,58.628,0.157,,,,22.748,20.931,29.625,,-22.898,-43.222,29.8,44.75,22.0,N1 - Boa
2012-01-25,ESTAÇÃO IRAJÁ,5,2012,1,25,0.0,32.956,49.537,0.334,14.346,36.003,50.351,0.497,30.273,21.833,5.958,-22.832,-43.327,27.74,39.35,22.0,N1 - Boa
2012-01-25,ESTAÇÃO CENTRO,3,2012,1,25,0.0,30.48,48.696,0.552,,,,,11.063,38.625,,-22.908,-43.178,25.3,39.31,22.0,N1 - Boa
2012-01-25,ESTAÇÃO CAMPO GRANDE,4,2012,1,25,0.0,32.683,50.715,0.443,38.517,40.412,78.826,2.373,22.921,31.875,,-22.886,-43.557,27.21,38.54,22.0,N1 - Boa
2012-01-26,ESTAÇÃO TIJUCA,8,2012,1,26,0.6,29.465,67.747,0.166,,,,6.322,37.022,42.167,,-22.925,-43.233,22.98,34.3,25.0,N1 - Boa
2012-01-26,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,26,0.2,26.977,79.65,,,,,,62.391,34.417,,-23.004,-43.629,23.73,29.7,25.0,N1 - Boa
2012-01-26,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,26,5.0,33.581,70.687,0.318,,,,36.61,28.479,47.5,,-22.898,-43.222,27.32,37.48,25.0,N1 - Boa
2012-01-26,ESTAÇÃO CAMPO GRANDE,4,2012,1,26,0.2,29.268,67.587,0.39,6.601,30.092,36.702,3.446,57.978,36.75,,-22.886,-43.557,25.49,32.34,25.0,N1 - Boa
2012-01-26,ESTAÇÃO IRAJÁ,5,2012,1,26,12.8,30.574,62.7,0.49,14.666,51.289,65.944,2.174,43.407,40.771,13.208,-22.832,-43.327,25.64,33.66,25.0,N1 - Boa
2012-01-26,ESTAÇÃO CENTRO,3,2012,1,26,5.0,28.629,58.624,1.232,,,,,9.851,594.708,,-22.908,-43.178,22.68,37.2,25.0,N1 - Boa
2012-01-26,ESTAÇÃO COPACABANA,1,2012,1,26,1.2,28.882,84.566,0.359,,,,6.21,9.77,81.542,,-22.965,-43.18,24.22,35.56,25.0,N1 - Boa
2012-01-26,ESTAÇÃO BANGU,2,2012,1,26,0.2,29.829,63.832,0.267,4.137,15.916,20.048,0.043,38.772,29.708,,-22.888,-43.471,25.54,32.91,25.0,N1 - Boa
2012-01-27,ESTAÇÃO TIJUCA,8,2012,1,27,12.6,20.86,95.227,0.21,,,,2.909,28.595,18.25,,-22.925,-43.233,19.71,22.43,18.0,N1 - Boa
2012-01-27,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,27,17.2,25.472,97.064,0.313,,,,8.902,20.358,17.208,,-22.898,-43.222,24.42,26.72,18.0,N1 - Boa
2012-01-27,ESTAÇÃO CAMPO GRANDE,4,2012,1,27,8.8,23.421,89.13,0.314,8.955,25.505,34.449,0.782,39.081,5.875,,-22.886,-43.557,22.41,24.96,18.0,N1 - Boa
2012-01-27,ESTAÇÃO IRAJÁ,5,2012,1,27,16.0,23.682,89.18,0.479,16.26,42.128,58.389,0.0,28.013,13.604,4.125,-22.832,-43.327,22.53,25.23,18.0,N1 - Boa
2012-01-27,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,27,15.6,22.651,92.956,,,,,,52.247,4.333,,-23.004,-43.629,21.68,24.17,18.0,N1 - Boa
2012-01-27,ESTAÇÃO COPACABANA,1,2012,1,27,18.0,23.004,86.258,0.178,,,,2.365,14.159,35.708,,-22.965,-43.18,22.02,24.47,18.0,N1 - Boa
2012-01-27,ESTAÇÃO BANGU,2,2012,1,27,17.4,23.04,90.997,0.129,4.46,9.803,14.233,0.252,30.083,4.647,,-22.888,-43.471,22.17,25.0,18.0,N1 - Boa
2012-01-27,ESTAÇÃO CENTRO,3,2012,1,27,20.4,21.757,84.733,0.385,,,,,8.35,161.625,,-22.908,-43.178,20.71,22.64,18.0,N1 - Boa
2012-01-28,ESTAÇÃO TIJUCA,8,2012,1,28,13.6,20.008,93.987,0.158,,,,1.503,22.877,15.375,,-22.925,-43.233,17.35,27.47,15.0,N1 - Boa
2012-01-28,ESTAÇÃO CENTRO,3,2012,1,28,25.6,20.399,86.029,0.18,,,,,10.694,38.75,,-22.908,-43.178,18.14,24.68,15.0,N1 - Boa
2012-01-28,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,28,22.2,24.165,96.529,0.248,,,,7.256,15.19,13.208,,-22.898,-43.222,21.03,29.04,15.0,N1 - Boa
2012-01-28,ESTAÇÃO CAMPO GRANDE,4,2012,1,28,8.4,22.434,90.52,0.343,25.777,34.11,59.806,4.823,34.756,7.188,,-22.886,-43.557,20.94,25.64,15.0,N1 - Boa
2012-01-28,ESTAÇÃO BANGU,2,2012,1,28,13.2,22.271,91.395,0.228,6.095,16.04,22.11,0.087,26.654,7.5,,-22.888,-43.471,20.49,26.06,15.0,N1 - Boa
2012-01-28,ESTAÇÃO COPACABANA,1,2012,1,28,23.4,21.505,89.616,0.113,,,,2.825,15.663,34.542,,-22.965,-43.18,19.46,25.93,15.0,N1 - Boa
2012-01-28,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,28,23.0,21.542,94.672,,,,,,49.425,5.417,,-23.004,-43.629,20.13,24.08,15.0,N1 - Boa
2012-01-28,ESTAÇÃO IRAJÁ,5,2012,1,28,33.2,22.489,92.068,0.508,13.598,47.991,61.586,0.016,30.838,15.042,6.708,-22.832,-43.327,20.6,26.18,15.0,N1 - Boa
2012-01-29,ESTAÇÃO CENTRO,3,2012,1,29,17.4,20.564,86.841,0.24,,,,,6.801,25.708,,-22.908,-43.178,19.64,22.54,10.0,N1 - Boa
2012-01-29,ESTAÇÃO COPACABANA,1,2012,1,29,14.2,21.88,89.085,0.21,,,,2.909,9.58,44.625,,-22.965,-43.18,21.05,23.66,10.0,N1 - Boa
2012-01-29,ESTAÇÃO IRAJÁ,5,2012,1,29,56.8,22.68,91.89,0.528,13.911,37.91,51.822,0.008,17.987,13.188,4.979,-22.832,-43.327,21.42,23.98,10.0,N1 - Boa
2012-01-29,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,29,7.8,22.452,90.23,,,,,,33.668,8.75,,-23.004,-43.629,21.08,25.9,10.0,N1 - Boa
2012-01-29,ESTAÇÃO CAMPO GRANDE,4,2012,1,29,4.4,23.271,85.458,0.335,6.645,22.076,28.72,1.08,25.858,9.417,,-22.886,-43.557,22.05,25.08,10.0,N1 - Boa
2012-01-29,ESTAÇÃO BANGU,2,2012,1,29,17.4,22.566,89.163,0.322,5.882,13.535,19.417,2.957,18.201,7.875,,-22.888,-43.471,21.66,23.96,10.0,N1 - Boa
2012-01-29,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,29,20.8,24.416,98.892,0.348,,,,11.41,4.492,21.333,,-22.898,-43.222,23.16,25.32,10.0,N1 - Boa
2012-01-29,ESTAÇÃO TIJUCA,8,2012,1,29,15.2,19.814,96.442,0.15,,,,5.269,8.344,21.458,,-22.925,-43.233,18.22,22.35,10.0,N1 - Boa
2012-01-30,ESTAÇÃO COPACABANA,1,2012,1,30,0.0,23.613,80.358,0.251,,,,7.975,5.972,54.292,,-22.965,-43.18,20.81,28.3,19.0,N1 - Boa
2012-01-30,ESTAÇÃO CAMPO GRANDE,4,2012,1,30,0.0,24.855,78.765,0.433,27.695,31.217,58.922,1.057,22.851,23.125,,-22.886,-43.557,21.6,29.05,19.0,N1 - Boa
2012-01-30,ESTAÇÃO IRAJÁ,5,2012,1,30,0.0,24.748,81.939,0.578,37.715,48.489,86.203,0.443,23.805,26.625,9.833,-22.832,-43.327,21.42,29.4,19.0,N1 - Boa
2012-01-30,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,30,0.0,23.752,85.827,,,,,,22.566,24.958,,-23.004,-43.629,20.2,27.67,19.0,N1 - Boa
2012-01-30,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,30,0.0,26.456,88.821,0.292,,,,12.373,11.033,27.25,,-22.898,-43.222,22.84,31.6,19.0,N1 - Boa
2012-01-30,ESTAÇÃO CENTRO,3,2012,1,30,0.2,22.896,75.956,0.412,,,,,4.31,37.146,,-22.908,-43.178,19.83,28.77,19.0,N1 - Boa
2012-01-30,ESTAÇÃO TIJUCA,8,2012,1,30,0.0,22.649,85.686,0.261,,,,5.932,22.655,33.708,,-22.925,-43.233,17.92,30.21,19.0,N1 - Boa
2012-01-30,ESTAÇÃO BANGU,2,2012,1,30,0.0,24.523,80.313,0.438,17.126,20.795,37.919,0.509,19.421,23.896,,-22.888,-43.471,20.93,29.02,19.0,N1 - Boa
2012-01-31,ESTAÇÃO TIJUCA,8,2012,1,31,1.6,23.083,88.585,0.188,,,,3.403,17.129,24.167,,-22.925,-43.233,19.63,31.42,21.0,N1 - Boa
2012-01-31,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,1,31,2.4,27.221,92.392,0.285,,,,10.635,9.295,24.292,,-22.898,-43.222,24.34,31.03,21.0,N1 - Boa
2012-01-31,ESTAÇÃO BANGU,2,2012,1,31,2.6,25.544,82.015,0.325,9.836,26.653,36.49,0.112,25.846,26.417,,-22.888,-43.471,22.77,30.05,21.0,N1 - Boa
2012-01-31,ESTAÇÃO CAMPO GRANDE,4,2012,1,31,8.8,25.84,81.342,0.441,25.662,37.564,63.225,4.477,30.9,27.708,,-22.886,-43.557,23.22,29.82,21.0,N1 - Boa
2012-01-31,ESTAÇÃO COPACABANA,1,2012,1,31,12.2,23.613,87.142,0.197,,,,3.636,10.224,44.417,,-22.965,-43.18,21.68,28.5,21.0,N1 - Boa
2012-01-31,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,1,31,0.0,24.836,85.71,,,,,,45.495,22.833,,-23.004,-43.629,21.87,27.8,21.0,N1 - Boa
2012-01-31,ESTAÇÃO CENTRO,3,2012,1,31,9.6,22.632,83.768,0.424,,,,,4.903,39.5,,-22.908,-43.178,20.8,27.58,21.0,N1 - Boa
2012-01-31,ESTAÇÃO IRAJÁ,5,2012,1,31,2.4,25.746,83.237,0.516,29.018,60.802,89.822,1.075,23.025,30.667,13.396,-22.832,-43.327,23.49,29.36,21.0,N1 - Boa
2012-02-01,ESTAÇÃO CENTRO,3,2012,2,1,0.0,26.366,66.271,0.422,,,,,11.138,46.0,,-22.908,-43.178,20.56,34.94,30.0,N1 - Boa
2012-02-01,ESTAÇÃO TIJUCA,8,2012,2,1,0.0,27.231,74.562,0.18,,,,3.826,17.664,20.0,,-22.925,-43.233,19.43,39.75,30.0,N1 - Boa
2012-02-01,ESTAÇÃO CAMPO GRANDE,4,2012,2,1,0.2,29.072,66.085,0.422,40.444,41.355,81.784,5.34,32.133,29.292,,-22.886,-43.557,22.91,36.58,30.0,N1 - Boa
2012-02-01,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,2,1,0.0,31.188,77.502,0.231,,,,15.419,18.369,26.625,,-22.898,-43.222,24.29,40.45,30.0,N1 - Boa
2012-02-01,ESTAÇÃO IRAJÁ,5,2012,2,1,0.2,29.184,68.163,0.487,29.838,49.252,79.092,4.924,40.547,26.333,7.917,-22.832,-43.327,23.34,36.95,30.0,N1 - Boa
2012-02-01,ESTAÇÃO BANGU,2,2012,2,1,37.0,28.412,70.103,0.405,10.859,22.199,33.055,3.132,36.382,23.708,,-22.888,-43.471,22.54,35.88,30.0,N1 - Boa
2012-02-01,ESTAÇÃO COPACABANA,1,2012,2,1,0.0,26.687,72.622,0.232,,,,6.453,10.547,50.375,,-22.965,-43.18,21.49,34.31,30.0,N1 - Boa
2012-02-01,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,2,1,0.0,28.082,71.149,,,,,,41.344,37.667,,-23.004,-43.629,22.32,35.28,30.0,N1 - Boa
2012-02-02,ESTAÇÃO CENTRO,3,2012,2,2,0.0,27.789,60.164,0.342,,,,,12.267,48.833,,-22.908,-43.178,22.8,33.81,38.0,N1 - Boa
2012-02-02,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,2,2,0.0,29.188,65.686,,,,,,41.273,42.542,,-23.004,-43.629,24.88,34.8,38.0,N1 - Boa
2012-02-02,ESTAÇÃO BANGU,2,2012,2,2,0.0,29.774,65.593,0.264,8.682,20.602,29.283,0.423,39.617,29.292,,-22.888,-43.471,24.08,35.41,38.0,N1 - Boa
2012-02-02,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,2,2,0.0,33.305,70.158,0.181,,,,23.511,23.906,31.833,,-22.898,-43.222,26.95,40.66,38.0,N1 - Boa
2012-02-02,ESTAÇÃO COPACABANA,1,2012,2,2,0.0,28.342,64.537,0.256,,,,8.186,9.56,51.583,,-22.965,-43.18,24.42,35.84,38.0,N1 - Boa
2012-02-02,ESTAÇÃO CAMPO GRANDE,4,2012,2,2,0.0,30.164,63.644,0.413,33.71,39.548,73.305,4.603,34.124,27.562,,-22.886,-43.557,24.68,36.4,38.0,N1 - Boa
2012-02-02,ESTAÇÃO TIJUCA,8,2012,2,2,0.0,29.613,67.24,0.146,,,,4.394,27.545,25.833,,-22.925,-43.233,22.66,39.13,38.0,N1 - Boa
2012-02-02,ESTAÇÃO IRAJÁ,5,2012,2,2,0.0,30.59,61.485,0.314,10.343,35.463,45.808,2.897,47.134,23.042,5.25,-22.832,-43.327,25.52,36.56,38.0,N1 - Boa
2012-02-03,ESTAÇÃO CENTRO,3,2012,2,3,0.0,27.893,57.459,0.291,,,,,11.888,36.5,,-22.908,-43.178,22.59,35.34,36.0,N1 - Boa
2012-02-03,ESTAÇÃO BANGU,2,2012,2,3,0.0,30.336,58.482,0.272,6.47,18.266,24.734,0.012,37.952,27.375,,-22.888,-43.471,24.41,37.17,36.0,N1 - Boa
2012-02-03,ESTAÇÃO TIJUCA,8,2012,2,3,0.0,29.908,62.825,0.107,,,,2.152,25.495,26.458,,-22.925,-43.233,23.32,40.26,36.0,N1 - Boa
2012-02-03,ESTAÇÃO IRAJÁ,5,2012,2,3,0.0,30.64,59.168,0.32,9.23,32.679,41.91,7.823,45.639,23.979,3.792,-22.832,-43.327,25.12,37.79,36.0,N1 - Boa
2012-02-03,ESTAÇÃO CAMPO GRANDE,4,2012,2,3,0.0,30.911,57.11,0.394,35.094,37.37,62.098,7.269,34.936,25.833,,-22.886,-43.557,24.44,37.73,36.0,N1 - Boa
2012-02-03,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,2,3,0.0,29.527,63.027,,,,,,40.24,37.917,,-23.004,-43.629,23.88,35.53,36.0,N1 - Boa
2012-02-03,ESTAÇÃO COPACABANA,1,2012,2,3,0.0,28.399,62.105,0.23,,,,10.791,4.792,52.208,,-22.965,-43.18,23.81,36.44,36.0,N1 - Boa
2012-02-03,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,2,3,0.0,33.459,67.408,0.167,,,,12.204,18.204,30.542,,-22.898,-43.222,26.95,41.65,36.0,N1 - Boa
2012-02-04,ESTAÇÃO COPACABANA,1,2012,2,4,0.0,28.533,60.575,0.173,,,,9.159,9.321,47.458,,-22.965,-43.18,24.06,36.36,32.0,N1 - Boa
2012-02-04,ESTAÇÃO TIJUCA,8,2012,2,4,0.0,30.098,60.847,0.078,,,,5.245,32.26,23.333,,-22.925,-43.233,23.01,40.56,32.0,N1 - Boa
2012-02-04,ESTAÇÃO PEDRA DE GUARATIBA,6,2012,2,4,0.0,29.895,56.149,,,,,,39.246,30.708,,-23.004,-43.629,25.08,36.78,32.0,N1 - Boa
2012-02-04,ESTAÇÃO IRAJÁ,5,2012,2,4,0.0,30.695,57.942,0.345,5.951,32.157,38.108,4.341,60.266,23.208,4.0,-22.832,-43.327,25.04,37.4,32.0,N1 - Boa
2012-02-04,ESTAÇÃO CENTRO,3,2012,2,4,0.0,27.867,56.658,0.202,,,,,15.349,30.542,,-22.908,-43.178,22.38,34.32,32.0,N1 - Boa
2012-02-04,ESTAÇÃO CAMPO GRANDE,4,2012,2,4,0.0,30.856,54.65,0.418,29.664,28.238,57.893,2.869,31.479,22.571,,-22.886,-43.557,24.36,37.14,32.0,N1 - Boa
2012-02-04,ESTAÇÃO SÃO CRISTÓVÃO,7,2012,2,4,0.0,33.238,66.06,0.189,,,,18.713,21.746,25.042,,-22.898,-43.222,26.31,41.34,32.0,N1 - Boa
2012-02-04,ESTAÇÃO BANGU,2,2012,2,4,0.0,30.335,56.53,0.199,4.022,13.406,17.419,0.0,39.113,21.438,,-22.888,-43.471,23.9,37.0,32.0,N1 - Boa
