nome_estacao,codnum,data,ano,mes,dia,data_dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 10:30:00,2012,1,6,2012-01-06,0.0,28.45,87.41,0.22,,,,15.77,7.71,27.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 11:30:00,2012,1,6,2012-01-06,0.0,29.91,80.78,0.26,,,,32.58,8.49,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 12:30:00,2012,1,6,2012-01-06,0.0,32.19,73.78,0.3,,,,25.13,25.65,34.33333333333333,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 13:30:00,2012,1,6,2012-01-06,0.0,33.95,69.81,0.37,,,,21.07,42.81,45.666666666666664,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 14:30:00,2012,1,6,2012-01-06,0.0,36.23,62.07,0.44,,,,16.723333333333333,59.97,57.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 15:30:00,2012,1,6,2012-01-06,0.0,38.17,56.12,0.22,,,,12.376666666666665,78.28,29.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 16:30:00,2012,1,6,2012-01-06,0.0,40.08,50.6,0.34,,,,8.03,59.76,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 17:30:00,2012,1,6,2012-01-06,0.0,37.76,58.3,0.39,,,,1.83,65.15,26.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 18:30:00,2012,1,6,2012-01-06,0.0,34.16,71.3,0.48,,,,0.97,32.92,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 19:30:00,2012,1,6,2012-01-06,0.4,33.24,77.08,0.72,,,,1.87,19.43,20.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 20:30:00,2012,1,6,2012-01-06,1.0,29.69,88.47,0.59,,,,0.94,25.34,20.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 21:30:00,2012,1,6,2012-01-06,10.2,28.19,94.44,0.56,,,,0.77,14.94,12.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 22:30:00,2012,1,6,2012-01-06,2.6,26.15,99.81,0.6,,,,0.34,6.66,22.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 23:30:00,2012,1,6,2012-01-06,0.6,26.24,99.75,0.64,,,,1.22,1.95,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 00:30:00,2012,1,7,2012-01-07,0.0,26.69,98.87,0.74,,,,3.68,0.56,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 01:30:00,2012,1,7,2012-01-07,0.2,26.86,99.43,0.98,,,,4.55,0.35,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 02:30:00,2012,1,7,2012-01-07,0.2,26.94,99.79,0.64,,,,2.17,1.96,26.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 03:30:00,2012,1,7,2012-01-07,0.0,26.46,99.82,0.2,,,,10.36,2.25,16.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 04:30:00,2012,1,7,2012-01-07,0.0,26.43,99.82,0.15,,,,5.86,3.86,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 05:30:00,2012,1,7,2012-01-07,0.0,26.62,99.41,0.15,,,,3.76,3.71,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 06:30:00,2012,1,7,2012-01-07,0.0,26.41,96.63,0.14,,,,2.65,2.9,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 07:30:00,2012,1,7,2012-01-07,0.0,26.05,98.24,0.26,,,,2.72,0.42,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 08:30:00,2012,1,7,2012-01-07,0.0,25.85,99.5,0.49,,,,4.08,0.15,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 09:30:00,2012,1,7,2012-01-07,0.0,26.95,92.78,0.47,,,,5.17,1.16,22.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 10:30:00,2012,1,7,2012-01-07,0.0,29.25,83.4,0.45,,,,7.47,6.42,18.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 11:30:00,2012,1,7,2012-01-07,0.0,32.59,70.31,0.42,,,,14.35,17.78,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 12:30:00,2012,1,7,2012-01-07,0.0,33.77,73.56,0.73,,,,24.63,56.96,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 13:30:00,2012,1,7,2012-01-07,0.0,34.87,68.06,0.45,,,,45.47,82.36,38.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 14:30:00,2012,1,7,2012-01-07,0.0,37.76,58.7,0.46,,,,46.44,67.94,47.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 15:30:00,2012,1,7,2012-01-07,0.0,38.04,52.61,0.21,,,,6.55,82.78,37.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 16:30:00,2012,1,7,2012-01-07,0.0,37.01,49.42,0.07,,,,1.89,70.12,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 17:30:00,2012,1,7,2012-01-07,0.0,35.78,51.9,0.08,,,,1.86,68.49,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 18:30:00,2012,1,7,2012-01-07,0.0,33.74,57.1,0.12,,,,2.51,60.38,10.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 19:30:00,2012,1,7,2012-01-07,0.0,33.04,59.73,0.12,,,,2.82,59.93,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 20:30:00,2012,1,7,2012-01-07,0.0,31.65,76.06,0.22,,,,7.75,42.34,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 21:30:00,2012,1,7,2012-01-07,0.0,30.23,83.45,0.35,,,,9.98,24.54,22.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 22:30:00,2012,1,7,2012-01-07,0.0,30.02,83.22,0.36,,,,17.7,11.94,10.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-07 23:30:00,2012,1,7,2012-01-07,0.0,29.98,84.38,0.34,,,,18.32,1.98,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 00:30:00,2012,1,8,2012-01-08,0.0,29.87,83.97,0.59,,,,47.56,1.07,16.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 01:30:00,2012,1,8,2012-01-08,0.0,29.73,85.0,0.74,,,,46.83,1.62,35.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 02:30:00,2012,1,8,2012-01-08,0.0,29.16,87.06,0.83,,,,26.32,2.61,38.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 03:30:00,2012,1,8,2012-01-08,0.0,28.36,91.37,0.26,,,,15.76,7.48,32.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 04:30:00,2012,1,8,2012-01-08,0.0,28.15,92.48,0.27,,,,29.48,1.87,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 05:30:00,2012,1,8,2012-01-08,0.0,27.91,94.13,0.26,,,,22.1,0.83,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 06:30:00,2012,1,8,2012-01-08,0.0,28.25,94.59,0.38,,,,21.48,0.96,30.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 07:30:00,2012,1,8,2012-01-08,0.0,27.95,94.39,0.65,,,,29.93,0.62,32.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 08:30:00,2012,1,8,2012-01-08,0.0,27.93,93.11,0.37,,,,19.63,1.6,40.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 09:30:00,2012,1,8,2012-01-08,0.0,28.11,91.91,0.25,,,,10.27,11.85,28.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 10:30:00,2012,1,8,2012-01-08,0.0,28.46,91.57,0.23,,,,19.05,8.61,26.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 11:30:00,2012,1,8,2012-01-08,0.0,28.33,89.47,0.19,,,,38.84,10.63,31.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 12:30:00,2012,1,8,2012-01-08,0.0,28.98,86.1,0.18,,,,23.11,22.94,15.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 13:30:00,2012,1,8,2012-01-08,0.0,30.21,83.48,0.28,,,,45.73,22.95,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 14:30:00,2012,1,8,2012-01-08,0.0,33.16,72.52,0.39,,,,43.98,36.84,34.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 15:30:00,2012,1,8,2012-01-08,0.0,34.42,65.58,0.33,,,,6.27,87.86,42.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 16:30:00,2012,1,8,2012-01-08,0.0,34.34,63.87,0.24,,,,7.11,96.72,37.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 17:30:00,2012,1,8,2012-01-08,0.0,35.04,61.45,0.24,,,,4.7,92.4,33.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 18:30:00,2012,1,8,2012-01-08,0.0,31.71,70.65,0.17,,,,5.33,76.94,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 19:30:00,2012,1,8,2012-01-08,0.0,29.93,80.02,0.24,,,,2.04,63.17,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 20:30:00,2012,1,8,2012-01-08,0.0,29.49,86.64,0.52,,,,5.08,16.36,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 21:30:00,2012,1,8,2012-01-08,0.0,29.18,86.65,0.46,,,,9.99,5.44,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 22:30:00,2012,1,8,2012-01-08,0.2,27.84,94.68,0.4,,,,4.86,9.65,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-08 23:30:00,2012,1,8,2012-01-08,1.2,26.55,99.68,0.35,,,,9.4,5.87,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 00:30:00,2012,1,9,2012-01-09,1.4,25.68,99.81,0.2,,,,2.83,12.59,16.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 01:30:00,2012,1,9,2012-01-09,0.0,25.45,99.81,0.22,,,,0.16,8.67,1.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 02:30:00,2012,1,9,2012-01-09,0.0,25.51,99.81,0.22,,,,0.05,9.24,2.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 03:30:00,2012,1,9,2012-01-09,0.0,26.01,99.67,0.16,,,,4.87,3.99,3.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 04:30:00,2012,1,9,2012-01-09,0.2,26.34,99.81,0.1,,,,11.85,0.5,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 05:30:00,2012,1,9,2012-01-09,0.0,26.25,99.81,0.14,,,,12.43,2.07,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 06:30:00,2012,1,9,2012-01-09,0.0,25.75,99.82,0.07,,,,6.59,9.75,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 07:30:00,2012,1,9,2012-01-09,0.0,25.67,99.0,0.1,,,,4.11,9.58,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 08:30:00,2012,1,9,2012-01-09,0.0,25.91,96.91,0.18,,,,3.49,3.62,5.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 09:30:00,2012,1,9,2012-01-09,0.0,26.3,95.26,0.22,,,,6.02,1.27,5.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 10:30:00,2012,1,9,2012-01-09,0.0,26.91,94.72,0.19,,,,15.45,1.23,4.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 11:30:00,2012,1,9,2012-01-09,0.0,27.31,95.12,0.2,,,,11.11,3.03,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 12:30:00,2012,1,9,2012-01-09,0.0,27.61,94.41,0.22,,,,15.33,5.17,12.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 13:30:00,2012,1,9,2012-01-09,0.0,28.16,92.75,0.15,,,,14.25,8.09,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 14:30:00,2012,1,9,2012-01-09,0.0,29.31,86.72,0.17,,,,18.54,14.99,6.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 15:30:00,2012,1,9,2012-01-09,0.0,29.97,84.63,0.15,,,,9.43,16.25,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 16:30:00,2012,1,9,2012-01-09,0.0,30.44,81.07,0.14,,,,8.54,21.38,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 17:30:00,2012,1,9,2012-01-09,0.0,30.6,81.21,0.14,,,,9.71,19.2,6.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 18:30:00,2012,1,9,2012-01-09,0.0,30.91,81.47,0.21,,,,11.19,10.5,3.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 19:30:00,2012,1,9,2012-01-09,0.0,30.51,82.13,0.29,,,,11.81,5.74,15.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 20:30:00,2012,1,9,2012-01-09,0.0,29.57,84.74,0.39,,,,21.25,2.52,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 21:30:00,2012,1,9,2012-01-09,0.0,28.86,87.71,0.21,,,,13.57,1.64,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 22:30:00,2012,1,9,2012-01-09,0.0,28.47,89.13,0.2,,,,23.48,0.6,15.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-09 23:30:00,2012,1,9,2012-01-09,0.0,28.32,85.03,0.16,,,,15.33,0.7,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 00:30:00,2012,1,10,2012-01-10,0.0,28.48,80.05,0.2,,,,9.82,0.36,8.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 01:30:00,2012,1,10,2012-01-10,0.0,28.43,79.48,0.28,,,,4.2,1.17,10.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 02:30:00,2012,1,10,2012-01-10,0.0,28.18,79.41,0.13,,,,2.6,12.08,27.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 03:30:00,2012,1,10,2012-01-10,0.0,27.27,86.33,0.08,,,,13.99,3.16,12.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 04:30:00,2012,1,10,2012-01-10,0.0,26.66,88.41,0.06,,,,10.09,7.96,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 05:30:00,2012,1,10,2012-01-10,0.0,26.39,89.56,0.07,,,,10.41,0.51,10.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 06:30:00,2012,1,10,2012-01-10,0.0,26.15,89.81,0.09,,,,8.62,0.17,12.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 07:30:00,2012,1,10,2012-01-10,0.0,26.07,90.56,0.15,,,,8.55,0.08,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 08:30:00,2012,1,10,2012-01-10,0.0,26.71,90.92,0.24,,,,4.94,0.12,21.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 09:30:00,2012,1,10,2012-01-10,0.0,27.62,88.16,0.46,,,,9.56,0.68,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 10:30:00,2012,1,10,2012-01-10,0.0,27.99,90.73,0.27,,,,24.25,1.09,31.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 11:30:00,2012,1,10,2012-01-10,0.2,28.62,91.08,0.3,,,,29.66,2.29,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 12:30:00,2012,1,10,2012-01-10,0.2,29.05,90.41,0.3,,,,34.45,2.59,20.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 13:30:00,2012,1,10,2012-01-10,0.0,30.11,85.39,0.44,,,,12.02,5.59,35.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 14:30:00,2012,1,10,2012-01-10,0.0,31.85,81.19,0.37,,,,18.15,9.4,31.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 15:30:00,2012,1,10,2012-01-10,0.0,32.94,77.1,0.35,,,,41.76,7.89,33.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 16:30:00,2012,1,10,2012-01-10,0.0,34.1,73.77,0.33,,,,34.92,10.16,34.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 17:30:00,2012,1,10,2012-01-10,0.0,33.95,73.48,0.3,,,,26.26,19.82,44.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 18:30:00,2012,1,10,2012-01-10,0.0,33.95,74.53,0.36,,,,21.75,17.77,40.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 19:30:00,2012,1,10,2012-01-10,0.0,32.33,76.17,0.38,,,,5.85,10.35,26.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 20:30:00,2012,1,10,2012-01-10,0.0,31.62,80.55,0.52,,,,6.25,3.1,28.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 21:30:00,2012,1,10,2012-01-10,0.0,31.31,81.96,0.35,,,,14.45,0.52,20.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 22:30:00,2012,1,10,2012-01-10,0.2,29.67,88.98,0.31,,,,9.27,0.57,30.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-10 23:30:00,2012,1,10,2012-01-10,0.2,27.21,94.16,0.22,,,,3.19,11.17,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 00:30:00,2012,1,11,2012-01-11,0.4,26.93,97.98,0.29,,,,8.14,2.37,7.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 01:30:00,2012,1,11,2012-01-11,0.0,26.47,99.71,0.27,,,,26.48,0.06,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 02:30:00,2012,1,11,2012-01-11,0.0,26.11,99.81,0.32,,,,16.34,0.15,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 03:30:00,2012,1,11,2012-01-11,0.0,25.13,99.76,0.08,,,,11.47,23.73,18.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 04:30:00,2012,1,11,2012-01-11,0.0,24.94,99.72,0.06,,,,5.47,26.1,9.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 05:30:00,2012,1,11,2012-01-11,0.0,25.13,98.75,0.08,,,,5.74,13.22,11.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 06:30:00,2012,1,11,2012-01-11,0.0,25.51,97.94,0.07,,,,12.27,1.16,12.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 07:30:00,2012,1,11,2012-01-11,0.0,25.91,96.6,0.11,,,,12.23,0.1,8.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 08:30:00,2012,1,11,2012-01-11,0.0,26.1,96.72,0.13,,,,10.9,0.78,15.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 09:30:00,2012,1,11,2012-01-11,0.0,26.48,95.37,0.2,,,,18.48,0.73,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 10:30:00,2012,1,11,2012-01-11,0.0,27.78,90.03,0.51,,,,19.2,1.34,13.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 11:30:00,2012,1,11,2012-01-11,0.0,28.78,86.42,0.21,,,,12.92,4.96,35.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 12:30:00,2012,1,11,2012-01-11,0.0,30.04,83.85,0.23,,,,14.21,7.09,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 13:30:00,2012,1,11,2012-01-11,0.0,30.85,81.25,0.21,,,,13.33,9.81,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 14:30:00,2012,1,11,2012-01-11,0.0,32.68,75.28,0.17,,,,16.94,20.85,27.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 15:30:00,2012,1,11,2012-01-11,0.0,34.38,70.42,0.15,,,,15.24,39.58,30.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 16:30:00,2012,1,11,2012-01-11,0.0,34.4,71.94,0.18,,,,45.03,30.43,22.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 17:30:00,2012,1,11,2012-01-11,0.2,33.73,73.95,0.21,,,,13.62,31.9,40.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 18:30:00,2012,1,11,2012-01-11,0.0,32.05,80.12,0.24,,,,4.09,31.35,25.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 19:30:00,2012,1,11,2012-01-11,0.0,32.63,75.92,0.18,,,,3.47,31.05,27.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 20:30:00,2012,1,11,2012-01-11,0.0,32.7,76.29,0.18,,,,1.99,20.85,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 21:30:00,2012,1,11,2012-01-11,0.0,32.34,78.26,0.39,,,,6.34,2.71,14.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 22:30:00,2012,1,11,2012-01-11,0.0,31.16,81.2,0.25,,,,14.12,0.15,31.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-11 23:30:00,2012,1,11,2012-01-11,0.0,30.16,84.23,0.24,,,,14.49,0.02,36.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 00:30:00,2012,1,12,2012-01-12,0.0,29.69,85.53,0.21,,,,10.77,0.19,19.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 01:30:00,2012,1,12,2012-01-12,0.0,29.07,87.58,0.15,,,,14.73,0.02,20.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 02:30:00,2012,1,12,2012-01-12,0.0,28.38,91.42,0.13,,,,21.77,0.01,23.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 03:30:00,2012,1,12,2012-01-12,0.0,27.7,93.42,0.12,,,,18.16,0.09,17.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 04:30:00,2012,1,12,2012-01-12,0.0,27.91,91.7,0.05,,,,18.72,0.85,29.0,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-12 05:30:00,2012,1,12,2012-01-12,0.0,27.33,92.93,0.04,,,,10.6,1.47,6.0,,-22.89777109,-43.22174541
