CGC_HOSP,data_dia,num_internacoes
00254512000184,2014-07-19,12
00254512000184,2014-07-20,24
00254512000184,2014-07-21,24
00254512000184,2014-07-22,84
00254512000184,2014-07-23,36
00254512000184,2014-07-24,24
00254512000184,2014-07-25,24
00254512000184,2014-07-26,36
00254512000184,2014-07-27,0
00254512000184,2014-07-28,36
00254512000184,2014-07-29,36
00254512000184,2014-07-30,12
00254512000184,2014-07-31,24
00254512000184,2014-08-01,120
00254512000184,2014-08-02,12
00254512000184,2014-08-03,36
00254512000184,2014-08-04,108
00254512000184,2014-08-05,96
00254512000184,2014-08-06,84
00254512000184,2014-08-07,12
00254512000184,2014-08-08,108
00254512000184,2014-08-09,96
00254512000184,2014-08-10,48
00254512000184,2014-08-11,24
00254512000184,2014-08-12,96
00254512000184,2014-08-13,180
00254512000184,2014-08-14,48
00254512000184,2014-08-15,156
00254512000184,2014-08-16,156
00254512000184,2014-08-17,72
00254512000184,2014-08-18,72
00254512000184,2014-08-19,96
00254512000184,2014-08-20,132
00254512000184,2014-08-21,156
00254512000184,2014-08-22,240
00254512000184,2014-08-23,168
00254512000184,2014-08-24,132
00254512000184,2014-08-25,36
00254512000184,2014-08-26,192
00254512000184,2014-08-27,132
00254512000184,2014-08-28,24
00254512000184,2014-08-29,156
00254512000184,2014-08-30,72
00254512000184,2014-08-31,36
00254512000184,2014-09-01,24
00254512000184,2014-09-02,36
00254512000184,2014-09-03,72
00254512000184,2014-09-04,24
00254512000184,2014-09-05,48
00254512000184,2014-09-06,48
00254512000184,2014-09-07,60
00254512000184,2014-09-08,36
00254512000184,2014-09-09,84
00254512000184,2014-09-10,84
00254512000184,2014-09-11,60
00254512000184,2014-09-12,60
00254512000184,2014-09-13,24
00254512000184,2014-09-14,12
00254512000184,2014-09-15,36
00254512000184,2014-09-16,60
00254512000184,2014-09-17,48
00254512000184,2014-09-18,84
00254512000184,2014-09-19,12
00254512000184,2014-09-20,72
00254512000184,2014-09-21,36
00254512000184,2014-09-22,24
00254512000184,2014-09-23,72
00254512000184,2014-09-24,60
00254512000184,2014-09-25,48
00254512000184,2014-09-26,12
00254512000184,2014-09-27,24
00254512000184,2014-09-28,24
00254512000184,2014-09-29,36
00254512000184,2014-09-30,72
00254512000184,2014-10-01,60
00254512000184,2014-10-02,72
00254512000184,2014-10-03,120
00254512000184,2014-10-04,84
00254512000184,2014-10-05,36
00254512000184,2014-10-06,36
00254512000184,2014-10-07,180
00254512000184,2014-10-08,156
00254512000184,2014-10-09,60
00254512000184,2014-10-10,72
00254512000184,2014-10-11,72
00254512000184,2014-10-12,60
00254512000184,2014-10-13,24
00254512000184,2014-10-14,48
00254512000184,2014-10-15,156
00254512000184,2014-10-16,36
00254512000184,2014-10-17,48
00254512000184,2014-10-18,60
00254512000184,2014-10-19,36
00254512000184,2014-10-20,12
00254512000184,2014-10-21,36
00254512000184,2014-10-22,36
00254512000184,2014-10-23,24
00254512000184,2014-10-24,0
00254512000184,2014-10-25,24
00254512000184,2014-10-26,0
00254512000184,2014-10-27,12
00254512000184,2014-10-28,84
00254512000184,2014-10-29,84
00254512000184,2014-10-30,72
00254512000184,2014-10-31,60
00254512000184,2014-11-01,156
00254512000184,2014-11-02,36
00254512000184,2014-11-03,60
00254512000184,2014-11-04,48
00254512000184,2014-11-05,96
00254512000184,2014-11-06,12
00254512000184,2014-11-07,36
00254512000184,2014-11-08,24
00254512000184,2014-11-09,24
00254512000184,2014-11-10,12
00254512000184,2014-11-11,120
00254512000184,2014-11-12,60
00254512000184,2014-11-13,0
00254512000184,2014-11-14,72
00254512000184,2014-11-15,24
00254512000184,2014-11-16,48
00254512000184,2014-11-17,36
00254512000184,2014-11-18,144
00254512000184,2014-11-19,60
00254512000184,2014-11-20,72
00254512000184,2014-11-21,12
00254512000184,2014-11-22,12
00254512000184,2014-11-23,12
00254512000184,2014-11-24,36
00254512000184,2014-11-25,132
00254512000184,2014-11-26,24
00254512000184,2014-11-27,48
00254512000184,2014-11-28,48
00254512000184,2014-11-29,36
00254512000184,2014-11-30,36
00254512000184,2014-12-01,12
00254512000184,2014-12-02,216
00254512000184,2014-12-03,12
00254512000184,2014-12-04,36
00254512000184,2014-12-05,0
00254512000184,2014-12-06,60
00254512000184,2014-12-07,60
00254512000184,2014-12-08,60
00254512000184,2014-12-09,60
00254512000184,2014-12-10,72
00254512000184,2014-12-11,24
00254512000184,2014-12-12,36
00254512000184,2014-12-13,36
00254512000184,2014-12-14,60
00254512000184,2014-12-15,36
00254512000184,2014-12-16,96
00254512000184,2014-12-17,47
00254512000184,2014-12-18,36
00254512000184,2014-12-19,46
00254512000184,2014-12-20,36
00254512000184,2014-12-21,108
00254512000184,2014-12-22,12
00254512000184,2014-12-23,24
00254512000184,2014-12-24,36
00254512000184,2014-12-25,12
00254512000184,2014-12-26,12
00254512000184,2014-12-27,36
00254512000184,2014-12-28,71
00254512000184,2014-12-29,96
00254512000184,2014-12-30,22
00254512000184,2014-12-31,0
00254512000184,2015-01-01,11
00254512000184,2015-01-02,0
00254512000184,2015-01-03,22
00254512000184,2015-01-04,33
00254512000184,2015-01-05,0
00254512000184,2015-01-06,44
00254512000184,2015-01-07,66
00254512000184,2015-01-08,11
00254512000184,2015-01-09,77
00254512000184,2015-01-10,44
00254512000184,2015-01-11,22
00254512000184,2015-01-12,44
00254512000184,2015-01-13,99
00254512000184,2015-01-14,88
00254512000184,2015-01-15,44
00254512000184,2015-01-16,44
00254512000184,2015-01-17,22
00254512000184,2015-01-18,44
00254512000184,2015-01-19,33
00254512000184,2015-01-20,88
00254512000184,2015-01-21,55
00254512000184,2015-01-22,0
00254512000184,2015-01-23,44
00254512000184,2015-01-24,33
00254512000184,2015-01-25,22
00254512000184,2015-01-26,66
00254512000184,2015-01-27,55
00254512000184,2015-01-28,55
00254512000184,2015-01-29,33
00254512000184,2015-01-30,0
00254512000184,2015-01-31,11
00254512000184,2015-02-01,44
00254512000184,2015-02-02,33
00254512000184,2015-02-03,33
00254512000184,2015-02-04,44
00254512000184,2015-02-05,11
00254512000184,2015-02-06,44
00254512000184,2015-02-07,22
00254512000184,2015-02-08,0
00254512000184,2015-02-09,0
00254512000184,2015-02-10,66
00254512000184,2015-02-11,33
00254512000184,2015-02-12,11
00254512000184,2015-02-13,55
00254512000184,2015-02-14,88
00254512000184,2015-02-15,11
00254512000184,2015-02-16,11
00254512000184,2015-02-17,88
00254512000184,2015-02-18,0
00254512000184,2015-02-19,0
00254512000184,2015-02-20,33
00254512000184,2015-02-21,99
00254512000184,2015-02-22,33
00254512000184,2015-02-23,44
00254512000184,2015-02-24,66
00254512000184,2015-02-25,33
00254512000184,2015-02-26,44
00254512000184,2015-02-27,0
00254512000184,2015-02-28,0
00254512000184,2015-03-01,55
00254512000184,2015-03-02,0
00254512000184,2015-03-03,99
00254512000184,2015-03-04,55
00254512000184,2015-03-05,33
00254512000184,2015-03-06,77
00254512000184,2015-03-07,33
00254512000184,2015-03-08,44
00254512000184,2015-03-09,55
00254512000184,2015-03-10,143
00254512000184,2015-03-11,110
00254512000184,2015-03-12,77
00254512000184,2015-03-13,33
00254512000184,2015-03-14,88
00254512000184,2015-03-15,0
00254512000184,2015-03-16,33
00254512000184,2015-03-17,77
00254512000184,2015-03-18,88
00254512000184,2015-03-19,44
00254512000184,2015-03-20,77
00254512000184,2015-03-21,99
00254512000184,2015-03-22,33
00254512000184,2015-03-23,44
00254512000184,2015-03-24,121
00254512000184,2015-03-25,66
00254512000184,2015-03-26,66
00254512000184,2015-03-27,22
00254512000184,2015-03-28,99
00254512000184,2015-03-29,55
00254512000184,2015-03-30,0
00254512000184,2015-03-31,11
00254512000184,2015-04-01,0
00254512000184,2015-04-02,0
00254512000184,2015-04-03,22
00254512000184,2015-04-04,22
00254512000184,2015-04-05,33
00254512000184,2015-04-06,66
00254512000184,2015-04-07,88
00254512000184,2015-04-08,77
00254512000184,2015-04-09,22
00254512000184,2015-04-10,55
00254512000184,2015-04-11,88
00254512000184,2015-04-12,143
00254512000184,2015-04-13,110
00254512000184,2015-04-14,99
00254512000184,2015-04-15,143
00254512000184,2015-04-16,55
00254512000184,2015-04-17,154
00254512000184,2015-04-18,143
00254512000184,2015-04-19,209
00254512000184,2015-04-20,77
00254512000184,2015-04-21,132
00254512000184,2015-04-22,99
00254512000184,2015-04-23,22
00254512000184,2015-04-24,88
00254512000184,2015-04-25,121
00254512000184,2015-04-26,209
00254512000184,2015-04-27,88
00254512000184,2015-04-28,165
00254512000184,2015-04-29,132
00254512000184,2015-04-30,33
00254512000184,2015-05-01,176
00254512000184,2015-05-02,121
00254512000184,2015-05-03,121
00254512000184,2015-05-04,88
00254512000184,2015-05-05,154
00254512000184,2015-05-06,121
00254512000184,2015-05-07,55
00254512000184,2015-05-08,110
00254512000184,2015-05-09,77
00254512000184,2015-05-10,55
00254512000184,2015-05-11,110
00254512000184,2015-05-12,165
00254512000184,2015-05-13,77
00254512000184,2015-05-14,44
00254512000184,2015-05-15,110
00254512000184,2015-05-16,121
00254512000184,2015-05-17,110
00254512000184,2015-05-18,55
00254512000184,2015-05-19,165
00254512000184,2015-05-20,88
00254512000184,2015-05-21,33
00254512000184,2015-05-22,275
00254512000184,2015-05-23,176
00254512000184,2015-05-24,77
00254512000184,2015-05-25,154
00254512000184,2015-05-26,154
00254512000184,2015-05-27,165
00254512000184,2015-05-28,44
00254512000184,2015-05-29,88
00254512000184,2015-05-30,44
00254512000184,2015-05-31,99
00254512000184,2015-06-01,99
00254512000184,2015-06-02,11
00254512000184,2015-06-03,88
00254512000184,2015-06-04,66
00254512000184,2015-06-05,88
00254512000184,2015-06-06,55
00254512000184,2015-06-07,33
00254512000184,2015-06-08,121
00254512000184,2015-06-09,143
00254512000184,2015-06-10,77
00254512000184,2015-06-11,44
00254512000184,2015-06-12,22
00254512000184,2015-06-13,77
00254512000184,2015-06-14,22
00254512000184,2015-06-15,11
00254512000184,2015-06-16,121
00254512000184,2015-06-17,66
00254512000184,2015-06-18,11
00254512000184,2015-06-19,55
00254512000184,2015-06-20,22
00254512000184,2015-06-21,77
00254512000184,2015-06-22,88
00254512000184,2015-06-23,121
00254512000184,2015-06-24,33
00254512000184,2015-06-25,55
00254512000184,2015-06-26,77
00254512000184,2015-06-27,121
00254512000184,2015-06-28,66
00254512000184,2015-06-29,132
00254512000184,2015-06-30,88
00254512000184,2015-07-01,88
00254512000184,2015-07-02,77
00254512000184,2015-07-03,154
00254512000184,2015-07-04,77
00254512000184,2015-07-05,110
00254512000184,2015-07-06,66
00254512000184,2015-07-07,77
00254512000184,2015-07-08,88
00254512000184,2015-07-09,22
00254512000184,2015-07-10,44
00254512000184,2015-07-11,88
00254512000184,2015-07-12,110
00254512000184,2015-07-13,121
00254512000184,2015-07-14,132
00254512000184,2015-07-15,33
00254512000184,2015-07-16,66
00254512000184,2015-07-17,66
00254512000184,2015-07-18,44
00254512000184,2015-07-19,22
00254512000184,2015-07-20,66
00254512000184,2015-07-21,77
00254512000184,2015-07-22,55
00254512000184,2015-07-23,22
00254512000184,2015-07-24,11
00254512000184,2015-07-25,55
00254512000184,2015-07-26,22
00254512000184,2015-07-27,66
00254512000184,2015-07-28,44
00254512000184,2015-07-29,110
00254512000184,2015-07-30,0
00254512000184,2015-07-31,33
00254512000184,2015-08-01,33
00254512000184,2015-08-02,33
00254512000184,2015-08-03,44
00254512000184,2015-08-04,44
00254512000184,2015-08-05,33
00254512000184,2015-08-06,22
00254512000184,2015-08-07,0
00254512000184,2015-08-08,55
00254512000184,2015-08-09,22
00254512000184,2015-08-10,22
00254512000184,2015-08-11,99
00254512000184,2015-08-12,110
00254512000184,2015-08-13,22
00254512000184,2015-08-14,55
00254512000184,2015-08-15,44
00254512000184,2015-08-16,33
00254512000184,2015-08-17,44
00254512000184,2015-08-18,143
00254512000184,2015-08-19,55
00254512000184,2015-08-20,33
00254512000184,2015-08-21,44
00254512000184,2015-08-22,55
00254512000184,2015-08-23,22
00254512000184,2015-08-24,66
00254512000184,2015-08-25,33
00254512000184,2015-08-26,22
00254512000184,2015-08-27,22
00254512000184,2015-08-28,44
00254512000184,2015-08-29,33
00254512000184,2015-08-30,55
00254512000184,2015-08-31,66
00254512000184,2015-09-01,44
00254512000184,2015-09-02,55
00254512000184,2015-09-03,33
00254512000184,2015-09-04,77
00254512000184,2015-09-05,22
00254512000184,2015-09-06,22
00254512000184,2015-09-07,44
00254512000184,2015-09-08,55
00254512000184,2015-09-09,66
00254512000184,2015-09-10,33
00254512000184,2015-09-11,55
00254512000184,2015-09-12,11
00254512000184,2015-09-13,33
00254512000184,2015-09-14,22
00254512000184,2015-09-15,66
00254512000184,2015-09-16,99
00254512000184,2015-09-17,0
00254512000184,2015-09-18,11
00254512000184,2015-09-19,77
00254512000184,2015-09-20,33
00254512000184,2015-09-21,77
00254512000184,2015-09-22,66
00254512000184,2015-09-23,121
00254512000184,2015-09-24,33
00254512000184,2015-09-25,0
00254512000184,2015-09-26,66
00254512000184,2015-09-27,121
00254512000184,2015-09-28,165
00254512000184,2015-09-29,66
00254512000184,2015-09-30,22
00254512000184,2015-10-01,55
00254512000184,2015-10-02,55
00254512000184,2015-10-03,22
00254512000184,2015-10-04,55
00254512000184,2015-10-05,33
00254512000184,2015-10-06,55
00254512000184,2015-10-07,143
00254512000184,2015-10-08,66
00254512000184,2015-10-09,44
00254512000184,2015-10-10,44
00254512000184,2015-10-11,55
00254512000184,2015-10-12,11
00254512000184,2015-10-13,66
00254512000184,2015-10-14,33
00254512000184,2015-10-15,55
00254512000184,2015-10-16,0
00254512000184,2015-10-17,0
00254512000184,2015-10-18,0
00254512000184,2015-10-19,0
00254512000184,2015-10-20,11
00254512000184,2015-10-21,0
00254512000184,2015-10-22,0
00254512000184,2015-10-23,0
00254512000184,2015-10-24,0
00254512000184,2015-10-25,0
00254512000184,2015-10-26,0
00254512000184,2015-10-27,0
00254512000184,2015-10-28,44
00254512000184,2015-10-29,77
00254512000184,2015-10-30,11
00254512000184,2015-10-31,0
00254512000184,2015-11-01,22
00254512000184,2015-11-02,44
00254512000184,2015-11-03,44
00254512000184,2015-11-04,99
00254512000184,2015-11-05,77
00254512000184,2015-11-06,33
00254512000184,2015-11-07,44
00254512000184,2015-11-08,44
00254512000184,2015-11-09,22
00254512000184,2015-11-10,44
00254512000184,2015-11-11,121
00254512000184,2015-11-12,33
00254512000184,2015-11-13,22
00254512000184,2015-11-14,33
00254512000184,2015-11-15,44
00254512000184,2015-11-16,55
00254512000184,2015-11-17,33
00254512000184,2015-11-18,66
00254512000184,2015-11-19,22
00254512000184,2015-11-20,88
00254512000184,2015-11-21,88
00254512000184,2015-11-22,110
00254512000184,2015-11-23,55
00254512000184,2015-11-24,44
00254512000184,2015-11-25,176
00254512000184,2015-11-26,110
00254512000184,2015-11-27,0
00254512000184,2015-11-28,11
00254512000184,2015-11-29,0
00254512000184,2015-11-30,0
00254512000184,2015-12-01,0
00254512000184,2015-12-02,0
00254512000184,2015-12-03,0
00254512000184,2015-12-04,11
00254512000184,2015-12-05,0
00254512000184,2015-12-06,0
00254512000184,2015-12-07,0
00254512000184,2015-12-08,0
00254512000184,2015-12-09,0
00254512000184,2015-12-10,22
00254512000184,2015-12-11,0
00254512000184,2015-12-12,0
00254512000184,2015-12-13,0
00254512000184,2015-12-14,0
00254512000184,2015-12-15,0
00254512000184,2015-12-16,0
00254512000184,2015-12-17,0
00254512000184,2015-12-18,0
00254512000184,2015-12-19,0
00254512000184,2015-12-20,0
00254512000184,2015-12-21,0
00254512000184,2015-12-22,0
00254512000184,2015-12-23,0
00254512000184,2015-12-24,0
00254512000184,2015-12-25,0
00254512000184,2015-12-26,0
00254512000184,2015-12-27,0
00254512000184,2015-12-28,0
00254512000184,2015-12-29,0
00254512000184,2015-12-30,0
00254512000184,2015-12-31,0
00254512000184,2016-01-01,0
00254512000184,2016-01-02,0
00254512000184,2016-01-03,0
00254512000184,2016-01-04,0
00254512000184,2016-01-05,0
00254512000184,2016-01-06,0
00254512000184,2016-01-07,0
00254512000184,2016-01-08,0
00254512000184,2016-01-09,0
00254512000184,2016-01-10,0
00254512000184,2016-01-11,0
00254512000184,2016-01-12,0
00254512000184,2016-01-13,0
00254512000184,2016-01-14,0
00254512000184,2016-01-15,0
00254512000184,2016-01-16,0
00254512000184,2016-01-17,0
00254512000184,2016-01-18,0
00254512000184,2016-01-19,0
00254512000184,2016-01-20,0
00254512000184,2016-01-21,0
00254512000184,2016-01-22,0
00254512000184,2016-01-23,0
00254512000184,2016-01-24,0
00254512000184,2016-01-25,20
00254512000184,2016-01-26,40
00254512000184,2016-01-27,40
00254512000184,2016-01-28,20
00254512000184,2016-01-29,50
00254512000184,2016-01-30,10
00254512000184,2016-01-31,0
00254512000184,2016-02-01,40
00254512000184,2016-02-02,60
00254512000184,2016-02-03,30
00254512000184,2016-02-04,10
00254512000184,2016-02-05,50
00254512000184,2016-02-06,10
00254512000184,2016-02-07,10
00254512000184,2016-02-08,30
00254512000184,2016-02-09,50
00254512000184,2016-02-10,10
00254512000184,2016-02-11,40
00254512000184,2016-02-12,20
00254512000184,2016-02-13,40
00254512000184,2016-02-14,10
00254512000184,2016-02-15,40
00254512000184,2016-02-16,30
00254512000184,2016-02-17,40
00254512000184,2016-02-18,0
00254512000184,2016-02-19,10
00254512000184,2016-02-20,10
00254512000184,2016-02-21,20
00254512000184,2016-02-22,40
00254512000184,2016-02-23,0
00254512000184,2016-02-24,30
00254512000184,2016-02-25,30
00254512000184,2016-02-26,40
00254512000184,2016-02-27,40
00254512000184,2016-02-28,30
00254512000184,2016-02-29,20
00254512000184,2016-03-01,20
00254512000184,2016-03-02,60
00254512000184,2016-03-03,20
00254512000184,2016-03-04,0
00254512000184,2016-03-05,20
00254512000184,2016-03-06,20
00254512000184,2016-03-07,60
00254512000184,2016-03-08,20
00254512000184,2016-03-09,50
00254512000184,2016-03-10,20
00254512000184,2016-03-11,10
00254512000184,2016-03-12,30
00254512000184,2016-03-13,40
00254512000184,2016-03-14,10
00254512000184,2016-03-15,10
00254512000184,2016-03-16,50
00254512000184,2016-03-17,0
00254512000184,2016-03-18,40
00254512000184,2016-03-19,20
00254512000184,2016-03-20,10
00254512000184,2016-03-21,40
00254512000184,2016-03-22,50
00254512000184,2016-03-23,60
00254512000184,2016-03-24,0
00254512000184,2016-03-25,50
00254512000184,2016-03-26,30
00254512000184,2016-03-27,50
00254512000184,2016-03-28,20
00254512000184,2016-03-29,70
00254512000184,2016-03-30,40
00254512000184,2016-03-31,40
00254512000184,2016-04-01,20
