data_formatada,aqi_final,descricao_aqi
2017-03-18,74.11521739130436,Moderate
2017-03-19,38.490566037735846,Good
2017-03-20,60.73608695652174,Moderate
2017-03-21,53.88673913043478,Moderate
2017-03-22,54.675000000000004,Moderate
2017-03-23,53.98260869565217,Moderate
2017-03-24,78.38673913043478,Moderate
2017-03-25,80.5491304347826,Moderate
2017-03-26,47.5188679245283,Good
2017-03-27,54.86673913043479,Moderate
2017-03-28,48.99056603773585,Good
2017-03-29,52.26760869565217,Moderate
2017-03-30,57.1995652173913,Moderate
2017-03-31,61.439130434782605,Moderate
2017-04-01,51.724347826086955,Moderate
2017-04-02,46.06603773584906,Good
2017-04-03,73.60391304347826,Moderate
2017-04-04,66.6054347826087,Moderate
2017-04-05,104.25972972972973,Unhealthy for Sensitive Groups
2017-04-06,97.99739130434784,Moderate
2017-04-07,104.60405405405406,Unhealthy for Sensitive Groups
2017-04-08,69.87565217391304,Moderate
2017-04-09,58.999782608695654,Moderate
2017-04-10,72.42152173913044,Moderate
2017-04-11,73.77434782608695,Moderate
2017-04-12,61.67347826086956,Moderate
2017-04-13,60.491086956521734,Moderate
2017-04-14,102.57594594594595,Unhealthy for Sensitive Groups
2017-04-15,49.93396226415094,Good
2017-04-16,80.27217391304349,Moderate
2017-04-17,81.66760869565218,Moderate
2017-04-18,60.70413043478261,Moderate
2017-04-19,55.69328263624841,Moderate
2017-04-20,68.24586956521739,Moderate
2017-04-21,68.04347826086956,Moderate
2017-04-22,69.77978260869565,Moderate
2017-04-23,59.79869565217391,Moderate
2017-04-24,57.58304347826087,Moderate
2017-04-25,79.85673913043479,Moderate
2017-04-26,93.14000000000001,Moderate
2017-04-27,63.79326086956522,Moderate
2017-04-28,58.31804347826087,Moderate
2017-04-29,63.921086956521734,Moderate
2017-04-30,60.19282608695653,Moderate
2017-05-01,51.3195652173913,Moderate
2017-05-02,55.96391304347826,Moderate
2017-05-03,89.66739130434783,Moderate
2017-05-04,109.02816164154103,Unhealthy for Sensitive Groups
2017-05-05,91.10543478260871,Moderate
2017-05-06,73.39086956521739,Moderate
2017-05-07,71.38826086956522,Moderate
2017-05-08,72.75173913043479,Moderate
2017-05-09,96.325,Moderate
2017-05-10,93.3104347826087,Moderate
2017-05-11,60.52304347826087,Moderate
2017-05-12,76.29891304347827,Moderate
2017-05-13,90.72195652173914,Moderate
2017-05-14,82.40906210392903,Moderate
2017-05-15,57.25282608695652,Moderate
2017-05-16,54.3554347826087,Moderate
2017-05-17,72.23954372623575,Moderate
2017-05-18,73.16717391304348,Moderate
2017-05-19,70.5254347826087,Moderate
2017-05-20,66.20065217391304,Moderate
2017-05-21,55.612391304347824,Moderate
2017-05-22,71.56934782608695,Moderate
2017-05-23,60.129277566539926,Moderate
2017-05-24,101.43702702702703,Unhealthy for Sensitive Groups
2017-05-25,91.96826086956521,Moderate
2017-05-26,101.50135135135135,Unhealthy for Sensitive Groups
2017-05-27,103.05459459459459,Unhealthy for Sensitive Groups
2017-05-28,102.71216216216216,Unhealthy for Sensitive Groups
2017-05-29,131.7788944723618,Unhealthy for Sensitive Groups
2017-05-30,140.8073701842546,Unhealthy for Sensitive Groups
2017-05-31,112.49078726968173,Unhealthy for Sensitive Groups
2017-06-01,110.30621621621621,Unhealthy for Sensitive Groups
2017-06-02,101.18351351351352,Unhealthy for Sensitive Groups
2017-06-03,71.69717391304349,Moderate
2017-06-04,104.60594594594595,Unhealthy for Sensitive Groups
2017-06-05,106.70594594594594,Unhealthy for Sensitive Groups
2017-06-06,105.2227027027027,Unhealthy for Sensitive Groups
2017-06-07,154.8555078683834,Unhealthy
2017-06-08,154.35896518836432,Unhealthy
2017-06-09,98.43413043478262,Moderate
2017-06-10,65.82782608695652,Moderate
2017-06-11,106.74539363484088,Unhealthy for Sensitive Groups
2017-06-12,146.142378559464,Unhealthy for Sensitive Groups
2017-06-13,99.95342205323195,Moderate
2017-06-14,93.66195652173913,Moderate
2017-06-15,77.6304347826087,Moderate
2017-06-16,71.21782608695653,Moderate
2017-06-17,110.01864864864865,Unhealthy for Sensitive Groups
2017-06-18,94.08804347826089,Moderate
2017-06-19,94.90826086956523,Moderate
2017-06-20,83.75543478260869,Moderate
2017-06-21,76.92739130434784,Moderate
2017-06-22,67.36173913043478,Moderate
2017-06-23,67.79847826086956,Moderate
2017-06-24,59.68152173913043,Moderate
2017-06-25,53.68599493029151,Moderate
2017-06-26,77.05259822560203,Moderate
2017-06-27,75.43608695652173,Moderate
2017-06-28,101.41621621621621,Unhealthy for Sensitive Groups
2017-06-29,118.44137353433837,Unhealthy for Sensitive Groups
2017-06-30,151.0584167858846,Unhealthy
2017-07-01,102.23115577889448,Unhealthy for Sensitive Groups
2017-07-02,60.78934782608695,Moderate
2017-07-03,63.16478260869565,Moderate
2017-07-04,64.97565217391305,Moderate
2017-07-05,67.08478260869565,Moderate
2017-07-06,71.14326086956521,Moderate
2017-07-07,54.31282608695652,Moderate
2017-07-08,61.055652173913046,Moderate
2017-07-09,73.23956501852878,Moderate
2017-07-10,71.9954347826087,Moderate
2017-07-11,90.48257287705958,Moderate
2017-07-12,108.38693467336684,Unhealthy for Sensitive Groups
2017-07-13,72.65586956521739,Moderate
2017-07-14,70.0141304347826,Moderate
2017-07-15,65.6254347826087,Moderate
2017-07-16,71.36695652173914,Moderate
2017-07-17,96.01608695652175,Moderate
2017-07-18,61.439130434782605,Moderate
2017-07-19,67.36173913043478,Moderate
2017-07-20,82.95652173913044,Moderate
2017-07-21,102.66108108108108,Unhealthy for Sensitive Groups
2017-07-22,101.34243243243243,Unhealthy for Sensitive Groups
2017-07-23,118.25438059864541,Unhealthy for Sensitive Groups
2017-07-24,85.22543478260869,Moderate
2017-07-25,98.75369565217392,Moderate
2017-07-26,80.5491304347826,Moderate
2017-07-27,65.77456521739131,Moderate
2017-07-28,72.18717391304348,Moderate
2017-07-29,67.41499999999999,Moderate
2017-07-30,54.850443599493026,Moderate
2017-07-31,87.39847826086957,Moderate
2017-08-01,89.84847826086957,Moderate
2017-08-02,106.4581081081081,Unhealthy for Sensitive Groups
2017-08-03,104.45837837837838,Unhealthy for Sensitive Groups
2017-08-04,95.70717391304348,Moderate
2017-08-05,77.33217391304348,Moderate
2017-08-06,84.30934782608696,Moderate
2017-08-07,61.11284854245881,Moderate
2017-08-08,106.13648648648649,Unhealthy for Sensitive Groups
2017-08-09,115.05569514237857,Unhealthy for Sensitive Groups
2017-08-10,70.45405576679342,Moderate
2017-08-11,53.5245652173913,Moderate
2017-08-12,56.59239130434783,Moderate
2017-08-13,74.92478260869565,Moderate
2017-08-14,74.18029150823828,Moderate
2017-08-15,61.44898605830165,Moderate
2017-08-16,86.6787072243346,Moderate
2017-08-17,72.08428390367554,Moderate
2017-08-18,73.93413043478262,Moderate
2017-08-19,99.48764258555133,Moderate
2017-08-20,93.70456521739132,Moderate
2017-08-21,65.40173913043478,Moderate
2017-08-22,55.942608695652176,Moderate
2017-08-23,58.44586956521739,Moderate
2017-08-24,68.19260869565218,Moderate
2017-08-25,68.11804347826086,Moderate
2017-08-26,73.17782608695651,Moderate
2017-08-27,75.36152173913044,Moderate
2017-08-28,84.52239130434782,Moderate
2017-08-29,116.28685092127304,Unhealthy for Sensitive Groups
2017-08-30,107.67270270270271,Unhealthy for Sensitive Groups
2017-08-31,108.48953098827471,Unhealthy for Sensitive Groups
2017-09-01,55.30347826086957,Moderate
2017-09-02,44.95283018867924,Good
2017-09-03,52.459347826086955,Moderate
2017-09-04,87.1641304347826,Moderate
2017-09-05,103.4991891891892,Unhealthy for Sensitive Groups
2017-09-06,96.67652173913044,Moderate
2017-09-07,105.00125628140704,Unhealthy for Sensitive Groups
2017-09-08,74.64607097591889,Moderate
2017-09-09,71.75043478260869,Moderate
2017-09-10,59.27534854245881,Moderate
2017-09-11,82.4558695652174,Moderate
2017-09-12,85.38521739130435,Moderate
2017-09-13,83.72347826086957,Moderate
2017-09-14,101.75486486486487,Unhealthy for Sensitive Groups
2017-09-15,106.82324324324324,Unhealthy for Sensitive Groups
2017-09-16,96.71913043478261,Moderate
2017-09-17,78.13631484374997,Moderate
2017-09-18,87.03630434782609,Moderate
2017-09-19,106.95058626465661,Unhealthy for Sensitive Groups
2017-09-20,87.84315589353612,Moderate
2017-09-21,69.87684166666665,Moderate
2017-09-22,84.58630434782609,Moderate
2017-09-23,98.72987916666662,Moderate
2017-09-24,85.6695183776933,Moderate
2017-09-25,73.01584283903676,Moderate
2017-09-26,55.55913043478261,Moderate
2017-09-27,102.76135135135135,Unhealthy for Sensitive Groups
2017-09-28,95.5367391304348,Moderate
2017-09-29,82.41326086956522,Moderate
2017-09-30,80.46391304347826,Moderate
2017-10-01,87.5263043478261,Moderate
2017-10-02,92.89500000000001,Moderate
2017-10-03,86.65282608695652,Moderate
2017-10-04,79.6863043478261,Moderate
2017-10-05,101.81918918918919,Unhealthy for Sensitive Groups
2017-10-06,84.78869565217391,Moderate
2017-10-07,68.76782608695653,Moderate
2017-10-08,70.45405576679342,Moderate
2017-10-09,69.09804347826086,Moderate
2017-10-10,105.65594594594594,Unhealthy for Sensitive Groups
2017-10-11,107.57054054054053,Unhealthy for Sensitive Groups
2017-10-12,101.71891891891892,Unhealthy for Sensitive Groups
2017-10-13,103.35971524288108,Unhealthy for Sensitive Groups
2017-10-14,93.51013941698353,Moderate
2017-10-15,57.72275031685678,Moderate
2017-10-16,51.667617237008876,Moderate
2017-10-17,54.93065217391304,Moderate
2017-10-18,54.96260869565217,Moderate
2017-10-19,80.81543478260869,Moderate
2017-10-20,91.8799112801014,Moderate
2017-10-21,79.38149556400506,Moderate
2017-10-22,83.78277401223343,Moderate
2017-10-23,87.41978260869566,Moderate
2017-10-24,60.12891304347826,Moderate
2017-10-25,78.44000000000001,Moderate
2017-10-26,108.57702702702703,Unhealthy for Sensitive Groups
2017-10-27,103.24567567567567,Unhealthy for Sensitive Groups
2017-10-28,101.66594594594595,Unhealthy for Sensitive Groups
2017-10-29,81.625,Moderate
2017-10-30,97.58195652173913,Moderate
2017-10-31,76.39478260869566,Moderate
2017-11-01,54.539923954372625,Moderate
2017-11-02,64.0884030418251,Moderate
2017-11-03,73.95543478260869,Moderate
2017-11-04,101.28945945945947,Unhealthy for Sensitive Groups
2017-11-05,75.13782608695652,Moderate
2017-11-06,53.013260869565215,Moderate
2017-11-07,53.10913043478261,Moderate
2017-11-08,52.366286438529784,Moderate
2017-11-09,70.73847826086957,Moderate
2017-11-10,85.82195652173914,Moderate
2017-11-11,71.71847826086957,Moderate
2017-11-12,62.45108695652174,Moderate
2017-11-13,78.91934782608695,Moderate
2017-11-14,64.2436628643853,Moderate
2017-11-15,93.97719817708325,Moderate
2017-11-16,91.91499999999999,Moderate
2017-11-17,92.90565217391304,Moderate
2017-11-18,72.08428390367554,Moderate
2017-11-19,68.03433143219266,Moderate
2017-11-20,62.458174904942965,Moderate
2017-11-21,86.81260869565219,Moderate
2017-11-22,94.47152173913044,Moderate
2017-11-23,60.18217391304348,Moderate
2017-11-24,106.116220703125,Unhealthy for Sensitive Groups
2017-11-25,115.64981054687492,Unhealthy for Sensitive Groups
2017-11-26,70.47217391304348,Moderate
2017-11-27,79.76086956521739,Moderate
2017-11-28,63.693503058356754,Moderate
2017-11-29,55.083333333333336,Moderate
2017-11-30,38.905660377358494,Good
2017-12-01,65.05021739130434,Moderate
2017-12-02,60.65086956521739,Moderate
2017-12-03,35.25471698113208,Good
2017-12-04,49.66981132075472,Good
2017-12-05,44.81132075471698,Good
2017-12-06,37.73148148148148,Good
2017-12-07,57.95586956521739,Moderate
2017-12-08,72.90086956521739,Moderate
2017-12-09,75.45739130434782,Moderate
2017-12-10,58.11089987325729,Moderate
2017-12-11,89.71000000000001,Moderate
2017-12-12,43.10377358490566,Good
2017-12-13,54.07414448669201,Moderate
2017-12-14,56.77347826086957,Moderate
2017-12-15,95.15326086956523,Moderate
2017-12-16,129.30615429687498,Unhealthy for Sensitive Groups
2017-12-17,77.3854347826087,Moderate
2017-12-18,57.2208695652174,Moderate
2017-12-19,72.28390367553867,Moderate
2017-12-20,74.25369565217392,Moderate
2017-12-21,75.52130434782609,Moderate
2017-12-22,77.65173913043478,Moderate
2017-12-23,76.21369565217393,Moderate
2017-12-24,65.84566194262011,Moderate
2017-12-25,94.66861655454812,Moderate
2017-12-26,64.37913043478261,Moderate
2017-12-27,61.91476552598226,Moderate
2017-12-28,52.055766793409376,Moderate
2017-12-29,78.79152173913045,Moderate
2017-12-30,66.06217391304348,Moderate
2017-12-31,77.17239130434783,Moderate
2018-01-01,169.66416309012877,Unhealthy
2018-01-02,69.00217391304349,Moderate
2018-01-03,67.41973879980162,Moderate
2018-01-04,54.92,Moderate
2018-01-05,77.58782608695651,Moderate
2018-01-06,72.73043478260871,Moderate
2018-01-07,62.03121039290241,Moderate
2018-01-08,74.24304347826086,Moderate
2018-01-09,67.9795652173913,Moderate
2018-01-10,47.800925925925924,Good
2018-01-11,61.68187579214195,Moderate
2018-01-12,95.54739130434783,Moderate
2018-01-13,75.99,Moderate
2018-01-14,101.83432432432433,Unhealthy for Sensitive Groups
2018-01-15,70.02478260869566,Moderate
2018-01-16,89.465,Moderate
2018-01-17,80.54905442708326,Moderate
2018-01-18,98.49804347826088,Moderate
2018-01-19,101.94027027027028,Unhealthy for Sensitive Groups
2018-01-20,77.49195652173914,Moderate
2018-01-21,77.86771229404309,Moderate
2018-01-22,114.17631601562496,Unhealthy for Sensitive Groups
2018-01-23,75.1804347826087,Moderate
2018-01-24,72.34695652173914,Moderate
2018-01-25,78.89804347826087,Moderate
2018-01-26,63.11152173913044,Moderate
2018-01-27,49.65277777777778,Good
2018-01-28,52.59917617237009,Moderate
2018-01-29,61.44978260869566,Moderate
2018-01-30,51.68314321926489,Moderate
2018-01-31,51.04657794676806,Moderate
2018-02-01,56.63593155893536,Moderate
2018-02-02,51.97813688212928,Moderate
2018-02-03,53.72480988593156,Moderate
2018-02-04,56.868821292775664,Moderate
2018-02-05,74.74369565217393,Moderate
2018-02-06,61.13846641318124,Moderate
2018-02-07,57.17934093789607,Moderate
2018-02-08,70.60931558935361,Moderate
2018-02-09,72.93821292775665,Moderate
2018-02-10,69.67775665399239,Moderate
2018-02-11,64.86470215462612,Moderate
2018-02-12,63.85551330798479,Moderate
2018-02-13,45.5,Good
2018-02-14,68.51330798479088,Moderate
2018-02-15,53.375475285171106,Moderate
2018-02-16,69.71586956521739,Moderate
2018-02-17,72.84760869565218,Moderate
2018-02-18,67.11596958174906,Moderate
2018-02-19,83.6595652173913,Moderate
2018-02-20,78.59978260869565,Moderate
2018-02-21,66.13673913043478,Moderate
2018-02-22,75.31891304347826,Moderate
2018-02-23,60.842608695652174,Moderate
2018-02-24,56.55830164765526,Moderate
2018-02-25,52.288656527249685,Moderate
2018-02-26,62.65347826086956,Moderate
2018-02-27,66.37108695652175,Moderate
2018-02-28,63.273288973384034,Moderate
2018-03-01,68.74619771863118,Moderate
2018-03-02,74.49081115335868,Moderate
2018-03-03,76.19866920152091,Moderate
2018-03-04,72.55006337135615,Moderate
2018-03-05,70.68694550063373,Moderate
2018-03-06,66.88307984790875,Moderate
2018-03-07,60.439797211660334,Moderate
2018-03-08,53.297845373891,Moderate
2018-03-09,53.84125475285171,Moderate
2018-03-10,62.30291508238277,Moderate
2018-03-11,52.44391634980989,Moderate
2018-03-12,79.95260869565219,Moderate
2018-03-13,81.5551330798479,Moderate
2018-03-14,92.06988593749989,Moderate
2018-03-15,103.97216216216216,Unhealthy for Sensitive Groups
2018-03-16,81.47750316856781,Moderate
2018-03-17,61.837135614702156,Moderate
2018-03-18,64.7094423320659,Moderate
2018-03-19,78.75956521739131,Moderate
2018-03-20,97.39163498098858,Moderate
2018-03-21,74.53065217391304,Moderate
2018-03-22,49.005681818181806,Good
2018-03-23,75.45734192708326,Moderate
2018-03-24,55.626742712294046,Moderate
2018-03-25,56.830006337135615,Moderate
2018-03-26,74.73304347826087,Moderate
2018-03-27,62.96309479166662,Moderate
2018-03-28,82.64772187499996,Moderate
2018-03-29,65.44434782608695,Moderate
2018-03-30,59.38403041825095,Moderate
2018-03-31,81.3519143229166,Moderate
2018-04-01,72.28304347826088,Moderate
2018-04-02,94.855,Moderate
2018-04-03,68.02217391304349,Moderate
2018-04-04,72.10195652173914,Moderate
2018-04-05,60.69631344023806,Moderate
2018-04-06,49.76851851851852,Good
2018-04-07,53.76362484157161,Moderate
2018-04-08,54.38466413181242,Moderate
2018-04-09,46.99074074074074,Good
2018-04-10,41.43518518518518,Good
2018-04-11,57.64512040557668,Moderate
2018-04-12,75.48934782608696,Moderate
2018-04-13,97.7797845373891,Moderate
2018-04-14,84.61826086956522,Moderate
2018-04-15,51.745247148288975,Moderate
2018-04-16,40.15094339622642,Good
2018-04-17,49.30555555555556,Good
2018-04-18,55.28217391304348,Moderate
2018-04-19,101.3254054054054,Unhealthy for Sensitive Groups
2018-04-20,74.14717391304349,Moderate
2018-04-21,77.44074778200255,Moderate
2018-04-22,60.206907477820025,Moderate
2018-04-23,65.17522179974651,Moderate
2018-04-24,63.15684410646388,Moderate
2018-04-25,98.55130434782609,Moderate
2018-04-26,91.65934782608696,Moderate
2018-04-27,80.94326086956522,Moderate
2018-04-28,52.60847826086956,Moderate
2018-04-29,56.01489226869455,Moderate
2018-04-30,105.91513513513513,Unhealthy for Sensitive Groups
2018-05-01,103.05837837837838,Unhealthy for Sensitive Groups
2018-05-02,88.19739130434783,Moderate
2018-05-03,53.71630434782608,Moderate
2018-05-04,86.17347826086956,Moderate
2018-05-05,107.21933593749998,Unhealthy for Sensitive Groups
2018-05-06,79.24956521739131,Moderate
2018-05-07,98.33826086956522,Moderate
2018-05-08,49.90566037735849,Good
2018-05-09,54.46229404309253,Moderate
2018-05-10,86.035,Moderate
2018-05-11,91.8404347826087,Moderate
2018-05-12,79.02586956521739,Moderate
2018-05-13,46.06481481481481,Good
2018-05-14,53.996514575411915,Moderate
2018-05-15,82.71152173913043,Moderate
2018-05-16,64.6454347826087,Moderate
2018-05-17,61.29,Moderate
2018-05-18,72.74108695652174,Moderate
2018-05-19,59.138260869565215,Moderate
2018-05-20,67.45760869565217,Moderate
2018-05-21,87.71804347826088,Moderate
2018-05-22,101.28756756756756,Unhealthy for Sensitive Groups
2018-05-23,85.82477820025349,Moderate
2018-05-24,75.18948035487959,Moderate
2018-05-25,86.73946106794511,Moderate
2018-05-26,52.832173913043476,Moderate
2018-05-27,53.50326086956522,Moderate
2018-05-28,60.171521739130434,Moderate
2018-05-29,52.80021739130434,Moderate
2018-05-30,79.02586956521739,Moderate
2018-05-31,64.95434782608694,Moderate
2018-06-01,72.42152173913044,Moderate
2018-06-02,111.90297297297298,Unhealthy for Sensitive Groups
2018-06-03,108.48054054054055,Unhealthy for Sensitive Groups
2018-06-04,55.76152173913044,Moderate
2018-06-05,91.44630434782609,Moderate
2018-06-06,62.568260869565215,Moderate
2018-06-07,84.52239130434782,Moderate
2018-06-08,58.60565217391304,Moderate
2018-06-09,59.12008871989861,Moderate
2018-06-10,89.63543478260868,Moderate
2018-06-11,108.66216216216216,Unhealthy for Sensitive Groups
2018-06-12,109.72540540540541,Unhealthy for Sensitive Groups
2018-06-13,103.27972972972972,Unhealthy for Sensitive Groups
2018-06-14,56.400652173913045,Moderate
2018-06-15,62.15282608695652,Moderate
2018-06-16,54.30703422053232,Moderate
2018-06-17,53.25826086956521,Moderate
2018-06-18,48.81132075471698,Good
2018-06-19,56.144999999999996,Moderate
2018-06-20,102.95432432432432,Unhealthy for Sensitive Groups
2018-06-21,130.13735343383587,Unhealthy for Sensitive Groups
2018-06-22,133.01005025125627,Unhealthy for Sensitive Groups
2018-06-23,122.75041876046902,Unhealthy for Sensitive Groups
2018-06-24,123.87897822445561,Unhealthy for Sensitive Groups
2018-06-25,102.97513513513513,Unhealthy for Sensitive Groups
2018-06-26,113.59054054054054,Unhealthy for Sensitive Groups
2018-06-27,101.56,Unhealthy for Sensitive Groups
2018-06-28,101.89864864864865,Unhealthy for Sensitive Groups
2018-06-29,87.68608695652173,Moderate
2018-06-30,88.61282608695652,Moderate
2018-07-01,103.05192629815745,Unhealthy for Sensitive Groups
2018-07-02,130.23994974874373,Unhealthy for Sensitive Groups
2018-07-03,137.5242881072027,Unhealthy for Sensitive Groups
2018-07-04,58.818695652173915,Moderate
2018-07-05,107.78432432432433,Unhealthy for Sensitive Groups
2018-07-06,148.80988274706868,Unhealthy for Sensitive Groups
2018-07-07,110.54145728643216,Unhealthy for Sensitive Groups
2018-07-08,145.42420435510888,Unhealthy for Sensitive Groups
2018-07-09,105.2064489112228,Unhealthy for Sensitive Groups
2018-07-10,70.6745652173913,Moderate
2018-07-11,81.08173913043478,Moderate
2018-07-12,87.5263043478261,Moderate
2018-07-13,75.6552598225602,Moderate
2018-07-14,110.24378378378378,Unhealthy for Sensitive Groups
2018-07-15,132.39447236180905,Unhealthy for Sensitive Groups
2018-07-16,116.59463986599665,Unhealthy for Sensitive Groups
2018-07-17,151.73020982355746,Unhealthy
2018-07-18,124.6997487437186,Unhealthy for Sensitive Groups
2018-07-19,114.44011725293133,Unhealthy for Sensitive Groups
2018-07-20,104.46405405405406,Unhealthy for Sensitive Groups
2018-07-21,85.15086956521739,Moderate
2018-07-22,63.07921419518378,Moderate
2018-07-23,83.49588086185045,Moderate
2018-07-24,82.79721166032954,Moderate
2018-07-25,65.6041304347826,Moderate
2018-07-26,92.36239130434782,Moderate
2018-07-27,102.27324324324324,Unhealthy for Sensitive Groups
2018-07-28,76.87170651041663,Moderate
2018-07-29,90.25326086956522,Moderate
2018-07-30,92.42630434782609,Moderate
2018-07-31,65.88064142833527,Moderate
2018-08-01,64.21934782608696,Moderate
2018-08-02,60.99173913043479,Moderate
2018-08-03,86.68478260869566,Moderate
2018-08-04,70.4508695652174,Moderate
2018-08-05,69.7553865652725,Moderate
2018-08-06,56.240869565217395,Moderate
2018-08-07,72.75173913043479,Moderate
2018-08-08,66.47760869565218,Moderate
2018-08-09,109.0027027027027,Unhealthy for Sensitive Groups
2018-08-10,92.53282608695652,Moderate
2018-08-11,58.083695652173915,Moderate
2018-08-12,60.67268694550064,Moderate
2018-08-13,72.38956521739131,Moderate
2018-08-14,74.75434782608696,Moderate
2018-08-15,74.9141304347826,Moderate
2018-08-16,67.27122940430925,Moderate
2018-08-17,75.43608695652173,Moderate
2018-08-18,68.30978260869566,Moderate
2018-08-19,68.27782608695652,Moderate
2018-08-20,96.65521739130435,Moderate
2018-08-21,82.17617237008872,Moderate
2018-08-22,103.05192629815745,Unhealthy for Sensitive Groups
2018-08-23,117.41541038525963,Unhealthy for Sensitive Groups
2018-08-24,101.10259631490787,Unhealthy for Sensitive Groups
2018-08-25,102.71783783783783,Unhealthy for Sensitive Groups
2018-08-26,79.47326086956522,Moderate
2018-08-27,61.47108695652174,Moderate
2018-08-28,34.9537037037037,Good
2018-08-29,80.31478260869565,Moderate
2018-08-30,80.67695652173913,Moderate
2018-08-31,101.76621621621622,Unhealthy for Sensitive Groups
2018-09-01,94.4395652173913,Moderate
2018-09-02,90.87072243346007,Moderate
2018-09-03,99.95342205323195,Moderate
2018-09-04,58.37130434782609,Moderate
2018-09-05,59.97978260869565,Moderate
2018-09-06,54.323478260869564,Moderate
2018-09-07,55.28217391304348,Moderate
2018-09-08,57.412230671736374,Moderate
2018-09-09,60.18217391304348,Moderate
2018-09-10,52.84282608695652,Moderate
2018-09-11,52.75443599493029,Moderate
2018-09-12,44.44444444444444,Good
2018-09-13,60.19282608695653,Moderate
2018-09-14,69.43891304347827,Moderate
2018-09-15,74.4454347826087,Moderate
2018-09-16,51.27946768060836,Moderate
2018-09-17,67.60673913043479,Moderate
2018-09-18,98.96673913043479,Moderate
2018-09-19,103.96648648648649,Unhealthy for Sensitive Groups
2018-09-20,107.90729729729729,Unhealthy for Sensitive Groups
2018-09-21,84.81558935361217,Moderate
2018-09-22,69.13434727503169,Moderate
2018-09-23,62.504347826086956,Moderate
2018-09-24,87.84315589353612,Moderate
2018-09-25,78.37608695652175,Moderate
2018-09-26,90.8604347826087,Moderate
2018-09-27,88.36782608695651,Moderate
2018-09-28,90.64739130434782,Moderate
2018-09-29,79.67565217391305,Moderate
2018-09-30,48.87735849056604,Good
2018-10-01,101.89864864864865,Unhealthy for Sensitive Groups
2018-10-02,105.14135135135135,Unhealthy for Sensitive Groups
2018-10-03,102.67243243243243,Unhealthy for Sensitive Groups
2018-10-04,63.399130434782606,Moderate
2018-10-05,58.243478260869566,Moderate
2018-10-06,60.39521739130435,Moderate
2018-10-07,33.443396226415096,Good
2018-10-08,73.76369565217392,Moderate
2018-10-09,75.31891304347826,Moderate
2018-10-10,87.65413043478262,Moderate
2018-10-11,78.03521739130434,Moderate
2018-10-12,54.493913043478265,Moderate
2018-10-13,74.32826086956523,Moderate
2018-10-14,54.44065217391304,Moderate
2018-10-15,46.65094339622642,Good
2018-10-16,39.78301886792453,Good
2018-10-17,56.94391304347826,Moderate
2018-10-18,83.46782608695653,Moderate
2018-10-19,76.0858695652174,Moderate
2018-10-20,43.63425925925926,Good
2018-10-21,58.34378960709759,Moderate
2018-10-22,44.5188679245283,Good
2018-10-23,80.9645652173913,Moderate
2018-10-24,77.89673913043478,Moderate
2018-10-25,62.45108695652174,Moderate
2018-10-26,58.938,Moderate
2018-10-27,48.53773584905661,Good
2018-10-28,42.36111111111111,Good
2018-10-29,51.0745652173913,Moderate
2018-10-30,60.983206590621045,Moderate
2018-10-31,72.07000000000001,Moderate
2018-11-01,93.3104347826087,Moderate
2018-11-02,66.72782002534855,Moderate
2018-11-03,76.53326086956523,Moderate
2018-11-04,61.439130434782605,Moderate
2018-11-05,35.386792452830186,Good
2018-11-06,35.995370370370374,Good
2018-11-07,43.75,Good
2018-11-08,20.60185185185185,Good
2018-11-09,49.216981132075475,Good
2018-11-10,41.58490566037736,Good
2018-11-11,49.88425925925925,Good
2018-11-12,61.13846641318124,Moderate
2018-11-13,46.2962962962963,Good
2018-11-14,78.06717391304348,Moderate
2018-11-15,67.07413043478262,Moderate
2018-11-16,61.60424588086185,Moderate
2018-11-17,51.27946768060836,Moderate
2018-11-18,45.405660377358494,Good
2018-11-19,62.07826086956523,Moderate
2018-11-20,62.983695652173914,Moderate
2018-11-21,60.981086956521736,Moderate
2018-11-22,76.43155893536122,Moderate
2018-11-23,63.77195652173913,Moderate
2018-11-24,58.030434782608694,Moderate
2018-11-25,65.06086956521739,Moderate
2018-11-26,55.314130434782605,Moderate
2018-11-27,47.59433962264151,Good
2018-11-28,53.84125475285171,Moderate
2018-11-29,130.48949609374995,Unhealthy for Sensitive Groups
2018-11-30,104.02513513513513,Unhealthy for Sensitive Groups
2018-12-01,77.49195652173914,Moderate
2018-12-02,51.980000000000004,Moderate
2018-12-03,75.2336956521739,Moderate
2018-12-04,75.12717391304349,Moderate
2018-12-05,69.42826086956521,Moderate
2018-12-06,60.67268694550064,Moderate
2018-12-07,76.17108695652173,Moderate
2018-12-08,58.53108695652174,Moderate
2018-12-09,54.397861216730035,Moderate
2018-12-10,81.98717391304348,Moderate
2018-12-11,89.79521739130436,Moderate
2018-12-12,103.08675675675676,Unhealthy for Sensitive Groups
2018-12-13,102.65162162162163,Unhealthy for Sensitive Groups
2018-12-14,157.83183305921048,Unhealthy
2018-12-15,158.34908326480257,Unhealthy
2018-12-16,91.07347826086956,Moderate
2018-12-17,173.51354564144737,Unhealthy
2018-12-18,104.01567567567568,Unhealthy for Sensitive Groups
2018-12-19,68.82382762991128,Moderate
2018-12-20,85.82477820025349,Moderate
2018-12-21,90.58347826086955,Moderate
2018-12-22,108.03274414062496,Unhealthy for Sensitive Groups
2018-12-23,124.64855664062493,Unhealthy for Sensitive Groups
